campaign_id,campaign_name,date,target_audience,channel,impressions,clicks,conversions,spend,revenue_generated,roas
51194,Category Promotion,2024-02-19,All,Email,7154,116,80,2565.35009765625,4523.490234375,3.700000047683716
51227,App Push Notification,2023-08-25,Inactive,App,8679,337,78,2001.43994140625,9570.0703125,2.509999990463257
51236,App Push Notification,2023-07-31,New Users,Email,2375,841,54,2294.1298828125,4025.8798828125,3.0
51245,Flash Sale,2023-09-29,Premium,Email,3708,768,74,2190.60009765625,4829.85986328125,2.930000066757202
51281,Festival Offer,2024-03-27,New Users,Email,8387,732,92,4988.66015625,4619.990234375,1.9900000095367432
51315,App Push Notification,2023-11-22,Premium,App,2874,782,71,3549.280029296875,3388.1298828125,2.5999999046325684
51352,Festival Offer,2023-05-13,New Users,App,2185,157,66,4498.9501953125,5350.64013671875,3.5399999618530273
51357,Category Promotion,2024-05-01,All,Email,2017,921,19,2454.6201171875,2987.010009765625,2.5
51598,App Push Notification,2024-02-20,All,Social Media,8113,471,100,4989.509765625,6583.31005859375,2.9200000762939453
51639,Flash Sale,2024-02-02,All,Email,1542,346,95,2065.860107421875,8298.23046875,1.840000033378601
51824,Category Promotion,2024-07-01,Premium,Social Media,1672,432,17,4330.68994140625,6671.77978515625,2.369999885559082
52019,App Push Notification,2023-11-19,Inactive,Email,7170,926,46,2249.830078125,6891.33984375,2.7699999809265137
52598,App Push Notification,2023-05-21,Premium,Email,4796,897,99,3865.85009765625,3288.219970703125,2.140000104904175
52679,New User Discount,2024-08-18,Inactive,Email,8630,536,76,4773.7900390625,2879.93994140625,3.7699999809265137
52681,App Push Notification,2023-07-08,All,Email,6549,880,48,1623.800048828125,3241.340087890625,2.990000009536743
52985,Festival Offer,2023-11-21,Inactive,Social Media,8089,753,45,4940.10009765625,3426.639892578125,3.9700000286102295
53177,Weekend Special,2024-07-14,Premium,SMS,7285,952,17,2561.419921875,7341.89990234375,1.7100000381469727
53822,Weekend Special,2024-08-03,New Users,Social Media,6996,639,53,3547.22998046875,5476.85986328125,3.4600000381469727
54300,Festival Offer,2024-04-18,Premium,SMS,6453,576,34,1773.1300048828125,2714.800048828125,2.240000009536743
54305,Category Promotion,2024-04-28,Premium,Social Media,1319,967,46,2704.679931640625,3320.389892578125,2.559999942779541
54315,Weekend Special,2023-12-04,All,Social Media,1640,620,53,3680.330078125,9123.900390625,3.4600000381469727
54353,Referral Program,2024-01-07,All,Social Media,2788,233,75,2217.590087890625,7554.830078125,2.7200000286102295
54476,Referral Program,2023-04-13,Premium,SMS,1211,935,99,3091.760009765625,3766.760009765625,3.8299999237060547
54478,Category Promotion,2023-08-11,All,Email,1554,250,34,4320.0400390625,6871.27978515625,1.75
54529,Category Promotion,2023-05-28,Premium,Social Media,8634,825,79,2733.580078125,2227.590087890625,1.6699999570846558
54604,New User Discount,2024-07-11,Premium,Social Media,3850,149,74,1265.219970703125,4637.2998046875,3.119999885559082
54616,Flash Sale,2023-10-15,New Users,Social Media,8568,283,24,3898.860107421875,9754.25,3.4800000190734863
54622,Email Campaign,2023-11-16,New Users,SMS,4405,591,64,4576.740234375,8380.7099609375,3.9200000762939453
54688,App Push Notification,2023-08-20,Inactive,Email,7507,824,77,2677.330078125,2505.3701171875,2.4700000286102295
54772,Category Promotion,2024-07-12,All,App,9679,725,83,3628.949951171875,5918.2099609375,1.590000033378601
54804,App Push Notification,2023-08-11,All,SMS,1376,559,33,2535.0,6952.35986328125,3.890000104904175
55061,Flash Sale,2023-04-11,Inactive,SMS,9905,575,43,1377.8699951171875,7318.25,3.0399999618530273
55131,Membership Drive,2023-04-06,New Users,Email,4990,746,21,3226.929931640625,5352.10986328125,1.5199999809265137
55142,App Push Notification,2023-08-31,Inactive,Social Media,1386,117,55,3348.969970703125,5297.35009765625,3.990000009536743
55594,New User Discount,2024-07-02,Premium,Email,4990,531,26,2983.340087890625,6924.2099609375,2.700000047683716
55629,Email Campaign,2023-07-24,New Users,Social Media,9304,202,80,2119.360107421875,3657.340087890625,2.799999952316284
55717,App Push Notification,2023-11-29,New Users,Social Media,1970,960,93,1042.1600341796875,6581.14990234375,2.450000047683716
55745,Membership Drive,2023-11-03,All,App,1467,807,68,3026.449951171875,2772.47998046875,2.4700000286102295
55823,App Push Notification,2024-05-02,Premium,Email,9047,817,57,1084.6400146484375,9928.8701171875,2.2200000286102295
56268,Category Promotion,2024-06-15,All,SMS,2829,908,95,1635.1600341796875,2569.199951171875,2.1500000953674316
56597,Referral Program,2024-01-28,Premium,SMS,4946,416,80,2868.110107421875,4311.14013671875,2.390000104904175
56958,Weekend Special,2023-06-04,New Users,Email,3044,581,93,1177.56005859375,4539.81982421875,3.809999942779541
57219,Flash Sale,2024-03-27,Premium,Email,9351,445,74,3158.93994140625,8779.01953125,3.4000000953674316
57325,Membership Drive,2024-01-22,Inactive,Social Media,7439,173,30,1089.3900146484375,9691.2197265625,2.7300000190734863
57394,Referral Program,2024-10-30,All,App,3328,377,75,3212.25,3778.570068359375,1.7400000095367432
57397,Flash Sale,2023-05-02,Inactive,Social Media,8543,227,44,1371.530029296875,8075.419921875,2.9100000858306885
57508,Flash Sale,2023-06-14,Inactive,Social Media,4090,605,23,1526.8499755859375,3045.820068359375,3.4100000858306885
57578,Category Promotion,2023-08-19,Inactive,Social Media,2159,866,83,1404.280029296875,8691.7900390625,2.130000114440918
57758,App Push Notification,2023-07-05,Premium,Social Media,1561,460,56,4290.31005859375,7458.85986328125,2.049999952316284
57826,Flash Sale,2023-08-26,Inactive,App,9963,378,65,3456.510009765625,6331.3798828125,1.909999966621399
58459,App Push Notification,2024-01-22,All,App,5070,203,88,4098.56982421875,5500.9599609375,3.759999990463257
58612,Referral Program,2023-11-24,New Users,Social Media,8131,250,94,2137.5400390625,6470.85009765625,1.5499999523162842
59157,Category Promotion,2024-01-07,All,App,6797,587,97,3058.8701171875,2304.4599609375,3.0399999618530273
59171,App Push Notification,2023-08-24,New Users,Social Media,1664,322,65,3118.5,6727.77001953125,3.890000104904175
59743,Membership Drive,2023-05-27,All,Email,6728,760,78,4676.56005859375,2483.68994140625,3.880000114440918
59928,Category Promotion,2024-02-13,Premium,Social Media,6732,232,83,2894.85009765625,4069.93994140625,3.4600000381469727
60066,Membership Drive,2024-05-04,New Users,SMS,5712,944,34,2190.419921875,3599.219970703125,2.630000114440918
60258,Flash Sale,2023-11-28,Inactive,App,5931,452,14,4175.6298828125,7495.66015625,2.8299999237060547
60550,Referral Program,2024-06-14,Premium,Email,9811,210,12,3460.169921875,2660.139892578125,2.299999952316284
60737,Flash Sale,2024-04-05,All,App,6464,663,64,2382.590087890625,5045.7900390625,3.130000114440918
60762,App Push Notification,2023-07-28,Inactive,Social Media,3770,331,29,2698.360107421875,2225.89990234375,2.640000104904175
60852,Festival Offer,2023-10-05,New Users,Email,9710,713,86,4501.7998046875,5094.0400390625,3.2300000190734863
60966,Flash Sale,2024-11-04,Inactive,App,2712,161,89,4870.22998046875,2626.780029296875,2.0299999713897705
60990,Flash Sale,2023-03-29,New Users,App,7888,798,61,3170.659912109375,4184.41015625,2.319999933242798
61001,Weekend Special,2024-01-19,All,SMS,1823,393,38,2446.830078125,8409.5498046875,2.180000066757202
61068,Email Campaign,2023-06-05,Premium,Email,5700,685,40,4073.06005859375,8323.419921875,3.630000114440918
61298,Referral Program,2023-12-27,All,Social Media,6737,437,60,1121.219970703125,2554.5,2.4600000381469727
61497,Festival Offer,2024-10-07,All,SMS,4984,871,38,2497.429931640625,8615.4697265625,3.0999999046325684
61544,New User Discount,2023-07-07,Premium,Email,3152,784,23,2896.93994140625,8139.02978515625,3.9200000762939453
61742,Membership Drive,2024-05-27,All,Email,6045,237,24,3696.89990234375,7584.0400390625,3.1500000953674316
62233,Weekend Special,2024-09-17,Premium,App,3415,872,19,4807.33984375,5882.0,2.619999885559082
62385,Referral Program,2023-09-08,New Users,Social Media,7562,727,37,4518.35986328125,6445.740234375,3.5799999237060547
63274,New User Discount,2024-02-15,New Users,App,7181,884,91,2822.590087890625,8390.1904296875,1.5700000524520874
63810,New User Discount,2023-12-11,All,Social Media,1309,844,58,2162.760009765625,6313.6298828125,3.130000114440918
64010,Membership Drive,2023-08-22,Inactive,Email,5172,334,38,4124.97021484375,4857.3701171875,2.25
64362,App Push Notification,2024-05-03,All,App,5559,276,58,4143.4599609375,6518.68994140625,3.9200000762939453
64454,Weekend Special,2023-05-15,Inactive,Social Media,4536,628,47,3309.389892578125,3421.239990234375,1.899999976158142
64474,Weekend Special,2024-04-08,Premium,Email,2844,936,92,4336.06982421875,2814.72998046875,3.9700000286102295
64743,Weekend Special,2023-04-18,All,Email,7827,866,42,2956.06005859375,7615.60986328125,3.2300000190734863
65073,Weekend Special,2023-08-09,All,App,7298,356,54,1554.0999755859375,5678.0498046875,3.069999933242798
65159,Festival Offer,2023-03-29,Premium,App,3011,896,71,3345.60009765625,4694.52001953125,2.630000114440918
65236,Email Campaign,2024-06-09,Premium,SMS,7079,890,63,2827.1201171875,7304.56005859375,2.1600000858306885
65370,Membership Drive,2023-10-18,Inactive,App,4163,841,83,1947.8800048828125,6572.91015625,1.6100000143051147
65468,New User Discount,2024-03-22,New Users,SMS,6566,617,67,3180.919921875,4394.759765625,3.5199999809265137
65480,New User Discount,2024-05-23,Inactive,Email,3026,283,65,3422.840087890625,9159.2001953125,3.2300000190734863
65645,App Push Notification,2024-06-29,New Users,Social Media,7384,986,65,4132.35986328125,3756.110107421875,2.9700000286102295
65802,Email Campaign,2023-06-22,Inactive,App,5278,693,37,2136.52001953125,2636.050048828125,3.9000000953674316
66016,New User Discount,2024-01-07,New Users,Social Media,3114,145,40,3548.010009765625,2065.7099609375,3.75
66039,Category Promotion,2023-12-02,Premium,Email,9821,992,13,3490.77001953125,5132.39013671875,3.190000057220459
66041,Referral Program,2024-08-08,All,SMS,1399,832,69,1082.22998046875,5046.91015625,1.5199999809265137
66048,App Push Notification,2024-08-19,New Users,SMS,2693,566,24,2435.35009765625,9907.6298828125,2.759999990463257
66358,Email Campaign,2024-07-13,Inactive,App,7532,786,17,1880.9200439453125,5275.7900390625,3.5299999713897705
66738,Flash Sale,2024-05-12,Premium,App,9952,614,21,3998.429931640625,4392.52978515625,3.5
66920,Referral Program,2024-06-17,Inactive,Social Media,1844,424,66,3701.77001953125,9927.169921875,3.3299999237060547
66951,Festival Offer,2023-07-08,New Users,App,5606,175,48,2952.10009765625,7487.4501953125,1.940000057220459
67106,Membership Drive,2023-10-08,Premium,SMS,5400,670,47,4287.7001953125,2612.8701171875,2.0799999237060547
67208,Festival Offer,2024-01-25,Inactive,App,6898,665,36,4333.080078125,8167.10986328125,3.859999895095825
67480,Email Campaign,2024-09-26,New Users,App,8019,604,76,2216.3798828125,4921.830078125,3.7699999809265137
67981,Festival Offer,2023-07-11,New Users,SMS,8022,515,74,4262.08984375,5994.990234375,1.5099999904632568
68051,Referral Program,2023-07-15,New Users,SMS,1221,370,100,3246.300048828125,3523.60009765625,3.609999895095825
68120,Email Campaign,2023-06-19,Inactive,Email,9104,478,53,4102.259765625,9403.919921875,3.3299999237060547
68222,New User Discount,2023-08-04,New Users,Email,9199,522,45,4995.89990234375,5574.35009765625,3.7100000381469727
68501,Membership Drive,2023-05-12,Premium,SMS,8379,721,77,2955.570068359375,8980.91015625,2.740000009536743
68709,New User Discount,2024-09-21,New Users,SMS,2557,317,49,2291.659912109375,2573.360107421875,3.509999990463257
69342,Festival Offer,2023-04-21,All,App,5630,462,14,3372.27001953125,3064.530029296875,1.809999942779541
69566,Category Promotion,2024-09-06,Premium,Email,3019,413,59,3136.89990234375,2078.47998046875,2.3399999141693115
69760,New User Discount,2024-03-04,New Users,SMS,3537,131,91,1202.800048828125,9377.1396484375,3.680000066757202
69822,Referral Program,2024-08-16,Premium,Email,4976,380,59,1090.22998046875,8581.7900390625,3.240000009536743
69862,Category Promotion,2024-07-08,All,Social Media,7266,643,72,2974.18994140625,9085.900390625,2.7799999713897705
69877,New User Discount,2023-11-23,New Users,SMS,2387,443,88,2598.139892578125,7030.06982421875,2.549999952316284
69903,Weekend Special,2024-10-27,Inactive,App,1085,706,41,4118.41015625,3837.050048828125,2.7200000286102295
69938,New User Discount,2024-07-10,Inactive,App,4510,809,96,3110.10009765625,6764.97998046875,2.059999942779541
69958,Weekend Special,2023-12-12,New Users,Social Media,6631,214,82,2507.669921875,4356.10009765625,2.890000104904175
70208,Flash Sale,2023-07-25,Premium,Email,7490,394,37,4436.240234375,9422.6796875,3.930000066757202
70659,Category Promotion,2024-09-21,New Users,Social Media,1260,157,27,4991.0,7728.4599609375,2.2699999809265137
70917,App Push Notification,2024-07-17,All,SMS,3656,800,80,1558.9100341796875,4051.9599609375,3.9200000762939453
71028,App Push Notification,2024-10-18,Inactive,App,9195,547,39,3435.030029296875,9024.9296875,3.140000104904175
71078,Referral Program,2024-01-19,Inactive,Social Media,7034,297,38,1826.239990234375,3322.39990234375,2.609999895095825
71320,New User Discount,2024-02-06,Premium,SMS,3618,573,67,1784.75,5049.2900390625,3.9100000858306885
71446,Category Promotion,2024-09-08,Premium,App,7445,611,36,3476.8798828125,2079.659912109375,2.059999942779541
71699,Email Campaign,2024-10-13,Premium,SMS,3743,573,68,3512.159912109375,7812.0,3.0199999809265137
71778,Weekend Special,2023-06-27,All,Email,1176,743,80,1718.3699951171875,9538.98046875,3.109999895095825
71868,Email Campaign,2024-08-05,All,App,7001,419,74,1305.550048828125,4501.3701171875,3.3399999141693115
71878,Membership Drive,2024-04-17,All,SMS,4423,933,38,2250.3701171875,5591.60986328125,2.9200000762939453
72339,Category Promotion,2023-08-20,Inactive,SMS,1553,700,54,1819.449951171875,5355.31982421875,2.5399999618530273
72423,Membership Drive,2024-08-02,New Users,Social Media,2965,192,90,3434.1298828125,4274.33984375,2.5799999237060547
72462,New User Discount,2023-07-03,New Users,App,5425,343,47,2328.860107421875,7766.52001953125,2.1500000953674316
72707,New User Discount,2023-09-22,Premium,Social Media,4545,184,54,3936.27001953125,4590.02001953125,2.2699999809265137
73593,Festival Offer,2023-09-23,All,App,1252,650,63,2237.219970703125,9018.3896484375,3.5
73720,Referral Program,2023-09-22,Inactive,SMS,1842,427,23,3148.159912109375,5496.72998046875,1.8700000047683716
73767,Email Campaign,2023-07-13,Inactive,SMS,5257,386,76,2884.06005859375,7874.56005859375,1.690000057220459
73874,Festival Offer,2023-11-04,All,Social Media,3667,968,40,4869.2001953125,5962.75,2.7899999618530273
73925,Membership Drive,2023-10-01,Premium,App,5258,287,50,2514.97998046875,6237.68017578125,3.190000057220459
73931,Festival Offer,2023-10-17,Premium,SMS,5971,608,76,2466.239990234375,2084.919921875,2.109999895095825
73962,Membership Drive,2024-03-24,Premium,Email,5615,633,50,4676.64990234375,2678.889892578125,2.990000009536743
74683,Membership Drive,2024-07-27,Inactive,Email,7439,576,44,3917.820068359375,9072.2900390625,2.569999933242798
75000,Flash Sale,2023-11-20,Inactive,SMS,8770,955,39,1521.449951171875,3317.8798828125,1.850000023841858
75143,Referral Program,2024-04-05,Premium,SMS,5406,539,37,1770.22998046875,9639.6904296875,3.6500000953674316
75283,Email Campaign,2023-06-14,Premium,SMS,4151,235,66,2975.340087890625,5299.990234375,3.2100000381469727
75541,Festival Offer,2024-10-05,Inactive,Social Media,3427,380,34,1833.760009765625,9020.25,1.909999966621399
75578,Membership Drive,2023-11-26,Inactive,SMS,5775,900,54,2701.110107421875,9924.73046875,2.4100000858306885
76048,Referral Program,2024-08-19,All,Email,6442,145,100,3211.43994140625,4547.58984375,2.3299999237060547
76274,App Push Notification,2023-09-16,Premium,Social Media,2107,422,67,1757.530029296875,9869.7802734375,2.619999885559082
76348,App Push Notification,2024-04-17,All,Email,2373,841,33,3580.030029296875,3312.830078125,3.609999895095825
76407,New User Discount,2024-01-22,New Users,Email,2288,705,22,4923.25,2398.110107421875,2.109999895095825
76427,New User Discount,2024-01-13,Premium,Email,7880,481,100,2961.800048828125,8880.7099609375,2.3299999237060547
76521,New User Discount,2023-05-06,Premium,SMS,5675,722,38,2316.159912109375,2219.300048828125,1.8700000047683716
76606,App Push Notification,2023-08-12,New Users,Social Media,8123,413,79,3282.080078125,2134.85009765625,1.5700000524520874
76704,New User Discount,2024-02-21,All,Email,3386,117,53,1357.949951171875,3215.389892578125,2.490000009536743
77364,Weekend Special,2023-04-03,Premium,Social Media,9810,153,97,3459.949951171875,3258.7900390625,3.0399999618530273
77413,Festival Offer,2024-03-13,New Users,SMS,1435,247,72,3257.919921875,6781.990234375,3.680000066757202
77524,Category Promotion,2024-05-07,Inactive,App,6654,453,94,2484.5,3835.139892578125,2.319999933242798
77548,Weekend Special,2024-08-08,All,App,2425,467,25,2054.77001953125,5294.5,1.6799999475479126
