order_id,customer_id,order_date,promised_delivery_time,actual_delivery_time,delivery_status,order_total,payment_method,delivery_partner_id,store_id
414299117,41008070,2023-07-28 06:31:14,2023-07-28 06:50:14,2023-07-28 06:50:14,On Time,2257.550048828125,Cash,13455,3924
422403644,56548063,2023-05-27 23:26:14,2023-05-27 23:46:14,2023-05-27 23:54:14,Slightly Delayed,2331.5,UPI,23782,4684
423648434,82989313,2024-10-30 15:25:29,2024-10-30 15:43:29,2024-10-30 15:45:29,On Time,3926.18994140625,Wallet,86520,3149
424087401,90753712,2024-04-19 10:40:15,2024-04-19 10:53:15,2024-04-19 10:50:15,On Time,96.08999633789062,Cash,59842,9807
427702490,71607166,2024-01-20 21:29:03,2024-01-20 21:44:03,2024-01-20 21:43:03,On Time,891.719970703125,Wallet,82652,3710
436184281,78614729,2023-11-20 12:36:18,2023-11-20 12:55:18,2023-11-20 13:22:18,Significantly Delayed,3147.919921875,Card,59936,2749
436603801,54619715,2023-12-28 09:54:53,2023-12-28 10:14:53,2023-12-28 10:11:53,On Time,838.8900146484375,Cash,64535,6877
438111050,74174956,2024-05-03 23:36:13,2024-05-03 23:56:13,2024-05-03 23:54:13,On Time,2129.219970703125,Card,24502,7723
439562091,36400756,2024-04-26 18:16:10,2024-04-26 18:26:10,2024-04-26 18:28:10,On Time,2223.31005859375,Cash,81799,3768
440721658,9450435,2023-05-05 10:12:53,2023-05-05 10:23:53,2023-05-05 10:28:53,On Time,1749.0899658203125,Cash,90194,9486
442408751,56780331,2023-10-19 17:31:57,2023-10-19 17:42:57,2023-10-19 17:43:57,On Time,3090.3701171875,Wallet,31883,564
443178123,56248757,2024-08-29 00:57:24,2024-08-29 01:09:24,2024-08-29 01:15:24,Slightly Delayed,464.4700012207031,UPI,38965,5562
445929405,36885115,2023-07-18 17:01:40,2023-07-18 17:19:40,2023-07-18 17:22:40,On Time,1363.0400390625,Card,56215,4644
447464341,89669139,2024-03-03 12:48:39,2024-03-03 13:06:39,2024-03-03 13:13:39,Slightly Delayed,3113.070068359375,Wallet,85334,7454
448732557,80952275,2023-11-30 23:44:28,2023-12-01 00:00:28,2023-11-30 23:58:28,On Time,1385.5400390625,Wallet,18718,3163
455878765,55733729,2024-07-06 04:10:53,2024-07-06 04:25:53,2024-07-06 04:26:53,On Time,959.010009765625,Cash,6556,5818
456278500,62526567,2024-05-06 16:13:15,2024-05-06 16:27:15,2024-05-06 16:39:15,Slightly Delayed,2591.570068359375,Cash,70639,9627
460625201,26716400,2024-05-17 02:28:25,2024-05-17 02:46:25,2024-05-17 02:44:25,On Time,3070.550048828125,UPI,34818,6314
461485679,4594944,2023-08-08 00:06:45,2023-08-08 00:18:45,2023-08-08 00:22:45,On Time,4205.77978515625,Wallet,88187,1194
462189338,34755436,2023-09-04 03:35:49,2023-09-04 03:51:49,2023-09-04 03:46:49,On Time,3958.22998046875,Card,90802,4391
466184886,40277444,2023-08-16 22:52:34,2023-08-16 23:10:34,2023-08-16 23:06:34,On Time,2154.0400390625,Card,95724,9024
470624828,59545278,2023-08-21 03:20:09,2023-08-21 03:39:09,2023-08-21 03:40:09,On Time,197.38999938964844,UPI,51227,9388
475294138,31084686,2023-12-29 17:32:27,2023-12-29 17:45:27,2023-12-29 17:46:27,On Time,2500.68994140625,Card,59790,691
477350788,3638834,2023-10-12 05:02:47,2023-10-12 05:18:47,2023-10-12 05:13:47,On Time,941.1900024414062,UPI,87,4511
479528548,21786873,2023-07-17 23:34:46,2023-07-17 23:45:46,2023-07-17 23:47:46,On Time,2419.830078125,Card,48749,8068
482214790,31156674,2023-04-10 05:37:48,2023-04-10 05:48:48,2023-04-10 05:52:48,On Time,631.7000122070312,Wallet,49560,7028
482670263,9641623,2024-06-05 04:40:12,2024-06-05 05:00:12,2024-06-05 04:59:12,On Time,835.530029296875,Cash,90648,459
484869710,6756256,2023-09-09 11:46:42,2023-09-09 12:05:42,2023-09-09 12:08:42,On Time,1429.3399658203125,Cash,41598,6690
485687952,8228843,2023-03-26 19:36:56,2023-03-26 19:53:56,2023-03-26 20:05:56,Slightly Delayed,1436.02001953125,Wallet,41920,4079
486085268,51040116,2023-12-11 19:39:16,2023-12-11 19:51:16,2023-12-11 19:56:16,On Time,4749.990234375,UPI,90390,4690
486724008,12415659,2024-07-12 04:35:15,2024-07-12 04:52:15,2024-07-12 05:04:15,Slightly Delayed,2431.3701171875,Wallet,50502,8143
487327038,67277562,2023-10-05 00:26:02,2023-10-05 00:41:02,2023-10-05 00:44:02,On Time,563.4500122070312,UPI,84314,8846
487395969,93924203,2023-12-13 17:32:31,2023-12-13 17:45:31,2023-12-13 17:43:31,On Time,2619.199951171875,Card,10746,8364
488314125,5716817,2023-04-05 18:11:51,2023-04-05 18:28:51,2023-04-05 18:41:51,Slightly Delayed,2359.909912109375,UPI,60702,5927
489762747,19482392,2024-09-27 16:36:39,2024-09-27 16:52:39,2024-09-27 17:18:39,Significantly Delayed,766.2000122070312,Card,93825,5112
491116137,71615827,2024-01-19 08:13:03,2024-01-19 08:24:03,2024-01-19 08:31:03,Slightly Delayed,346.8699951171875,Cash,46516,4565
493514666,12141418,2023-11-20 23:03:29,2023-11-20 23:17:29,2023-11-20 23:23:29,Slightly Delayed,1421.52001953125,Wallet,5754,1953
495091707,56457995,2024-09-16 01:11:00,2024-09-16 01:27:00,2024-09-16 01:39:00,Slightly Delayed,2502.469970703125,Wallet,99245,673
502632296,9450435,2024-05-15 19:31:23,2024-05-15 19:50:23,2024-05-15 19:53:23,On Time,4257.490234375,Card,67946,9501
502764834,96903782,2024-08-02 18:00:51,2024-08-02 18:13:51,2024-08-02 18:18:51,On Time,3197.47998046875,Card,88857,4419
504060154,55060796,2023-07-18 20:40:32,2023-07-18 20:59:32,2023-07-18 21:15:32,Significantly Delayed,1828.77001953125,Card,95455,5771
506804807,9107360,2024-07-10 04:44:45,2024-07-10 05:02:45,2024-07-10 04:57:45,On Time,2368.699951171875,UPI,29740,9702
507373134,95269737,2024-10-23 14:51:34,2024-10-23 15:07:34,2024-10-23 15:21:34,Slightly Delayed,4731.509765625,UPI,79937,9622
509041342,91243571,2024-01-05 15:09:52,2024-01-05 15:21:52,2024-01-05 15:21:52,On Time,2427.780029296875,Cash,46033,3455
511736499,38615653,2024-10-24 21:20:11,2024-10-24 21:33:11,2024-10-24 21:38:11,On Time,2993.0400390625,Card,49116,6635
515408216,3408982,2023-12-25 09:36:58,2023-12-25 09:50:58,2023-12-25 09:59:58,Slightly Delayed,1665.2900390625,UPI,85348,6042
519985157,35455991,2023-06-07 03:23:41,2023-06-07 03:34:41,2023-06-07 03:31:41,On Time,2029.47998046875,Card,97130,5177
520221662,53025962,2023-07-20 19:20:42,2023-07-20 19:35:42,2023-07-20 19:34:42,On Time,3252.5400390625,Wallet,85866,5354
523916986,66761643,2024-09-19 07:46:51,2024-09-19 08:05:51,2024-09-19 08:03:51,On Time,1152.8699951171875,Cash,35635,7927
525741957,88866835,2023-05-03 06:11:45,2023-05-03 06:28:45,2023-05-03 06:28:45,On Time,3048.429931640625,UPI,28414,7772
525864604,33651554,2024-03-24 21:04:29,2024-03-24 21:22:29,2024-03-24 21:24:29,On Time,5498.39013671875,Cash,60733,1465
528309380,52409516,2024-04-30 10:59:53,2024-04-30 11:10:53,2024-04-30 11:19:53,Slightly Delayed,2021.5400390625,Wallet,62555,8858
530588807,25722990,2024-02-01 13:40:53,2024-02-01 13:50:53,2024-02-01 14:12:53,Significantly Delayed,2352.1298828125,Wallet,97484,831
530870056,39140039,2024-08-15 12:59:18,2024-08-15 13:11:18,2024-08-15 13:08:18,On Time,2788.5,UPI,48704,472
532660797,41008070,2024-05-20 06:25:18,2024-05-20 06:37:18,2024-05-20 06:51:18,Slightly Delayed,2683.72998046875,UPI,97547,2245
538997323,13492411,2023-04-17 03:28:03,2023-04-17 03:45:03,2023-04-17 03:48:03,On Time,456.5799865722656,Cash,68926,7310
543400704,60300263,2023-10-27 00:41:23,2023-10-27 00:54:23,2023-10-27 00:49:23,On Time,3496.469970703125,Card,60474,9098
544018743,67310893,2024-03-31 14:16:00,2024-03-31 14:32:00,2024-03-31 14:38:00,Slightly Delayed,2878.8798828125,Cash,23075,4272
544919267,54923640,2024-09-25 14:05:58,2024-09-25 14:16:58,2024-09-25 14:17:58,On Time,1388.1800537109375,Cash,96790,256
549484032,79206969,2023-04-13 08:20:58,2023-04-13 08:40:58,2023-04-13 08:42:58,On Time,3436.159912109375,Card,60679,3884
551343632,59840071,2024-02-20 19:51:10,2024-02-20 20:04:10,2024-02-20 20:06:10,On Time,4881.509765625,Cash,89726,5126
552470423,4394659,2024-02-27 02:32:38,2024-02-27 02:45:38,2024-02-27 02:41:38,On Time,1310.699951171875,Cash,27605,1143
554028972,3421258,2023-09-26 07:50:32,2023-09-26 08:00:32,2023-09-26 08:04:32,On Time,1183.8499755859375,Wallet,2944,3008
556665455,32500305,2024-02-08 01:04:11,2024-02-08 01:22:11,2024-02-08 01:49:11,Significantly Delayed,715.719970703125,Card,18521,8468
558163882,39317905,2024-07-11 11:44:58,2024-07-11 12:00:58,2024-07-11 12:07:58,Slightly Delayed,3633.090087890625,Wallet,43299,9681
559245731,68941950,2024-09-08 15:54:50,2024-09-08 16:06:50,2024-09-08 16:11:50,On Time,3597.639892578125,Wallet,20247,4687
561884159,84066402,2023-09-01 14:23:30,2023-09-01 14:33:30,2023-09-01 14:37:30,On Time,3232.780029296875,Wallet,64474,1026
562428866,57833505,2023-04-17 19:29:17,2023-04-17 19:46:17,2023-04-17 20:00:17,Slightly Delayed,896.969970703125,Card,47688,5415
576022547,31681710,2024-04-07 05:57:50,2024-04-07 06:09:50,2024-04-07 06:05:50,On Time,4924.66015625,Card,66178,3028
576571858,26285589,2024-09-23 05:09:07,2024-09-23 05:25:07,2024-09-23 05:26:07,On Time,4080.280029296875,Card,3179,137
577458306,94165062,2023-10-03 07:10:04,2023-10-03 07:23:04,2023-10-03 07:18:04,On Time,2931.43994140625,Wallet,52312,5190
577600718,72857290,2024-04-06 03:39:44,2024-04-06 03:56:44,2024-04-06 04:05:44,Slightly Delayed,1447.2099609375,Card,15216,1520
578811216,75739462,2024-06-18 10:23:42,2024-06-18 10:37:42,2024-06-18 10:55:42,Significantly Delayed,1980.989990234375,Wallet,5169,9220
580528836,91550885,2023-10-20 10:17:06,2023-10-20 10:34:06,2023-10-20 11:03:06,Significantly Delayed,1485.0,UPI,72799,661
580582858,59398136,2023-09-11 17:42:04,2023-09-11 17:58:04,2023-09-11 17:57:04,On Time,2313.35009765625,UPI,23439,9063
581178324,12277039,2024-02-17 04:05:04,2024-02-17 04:22:04,2024-02-17 04:19:04,On Time,2887.669921875,Cash,47464,2226
581212790,21461764,2024-06-29 08:47:32,2024-06-29 09:03:32,2024-06-29 09:11:32,Slightly Delayed,3835.8701171875,Wallet,48586,5239
582598096,75213636,2023-10-27 23:11:55,2023-10-27 23:25:55,2023-10-27 23:26:55,On Time,1296.0999755859375,UPI,7481,2347
587498345,69863493,2024-06-28 03:45:22,2024-06-28 04:04:22,2024-06-28 04:18:22,Slightly Delayed,3056.030029296875,Cash,93712,4586
592358946,54952806,2024-08-22 01:54:12,2024-08-22 02:14:12,2024-08-22 02:17:12,On Time,2564.320068359375,Card,90258,6235
597447215,39957741,2024-09-04 22:09:51,2024-09-04 22:25:51,2024-09-04 22:20:51,On Time,4238.97998046875,UPI,56770,5255
598539940,76970363,2023-07-28 17:31:14,2023-07-28 17:45:14,2023-07-28 17:41:14,On Time,2753.610107421875,Wallet,71176,2514
599772156,35358395,2023-03-24 04:38:22,2023-03-24 04:49:22,2023-03-24 05:02:22,Slightly Delayed,1566.300048828125,Wallet,62467,8240
599975885,45708879,2023-06-07 05:55:43,2023-06-07 06:13:43,2023-06-07 06:11:43,On Time,3420.699951171875,Card,71620,2050
604050223,29689766,2024-04-18 08:03:01,2024-04-18 08:23:01,2024-04-18 08:22:01,On Time,918.5800170898438,Card,19260,3993
605105099,5039883,2023-12-30 08:15:15,2023-12-30 08:32:15,2023-12-30 08:30:15,On Time,3357.25,Cash,39281,6874
605779703,8881320,2024-03-07 23:02:42,2024-03-07 23:19:42,2024-03-07 23:16:42,On Time,1354.81005859375,UPI,68537,1208
606518084,78725001,2023-10-28 16:01:12,2023-10-28 16:21:12,2023-10-28 16:21:12,On Time,1424.469970703125,Cash,96049,6968
607125614,55425478,2024-05-06 11:07:24,2024-05-06 11:18:24,2024-05-06 11:31:24,Slightly Delayed,3303.419921875,Cash,55507,6238
608179182,87220860,2024-08-01 08:28:48,2024-08-01 08:41:48,2024-08-01 08:57:48,Significantly Delayed,4653.669921875,Card,62860,7107
609162117,85233498,2023-09-23 16:00:38,2023-09-23 16:14:38,2023-09-23 16:33:38,Significantly Delayed,3723.260009765625,Cash,81927,6939
609838437,54619715,2023-12-13 04:58:58,2023-12-13 05:18:58,2023-12-13 05:13:58,On Time,310.69000244140625,Card,34363,5150
613578154,53974737,2024-08-03 04:51:31,2024-08-03 05:02:31,2024-08-03 05:15:31,Slightly Delayed,3210.52001953125,Cash,76149,6192
614274161,10240052,2023-09-27 09:06:29,2023-09-27 09:22:29,2023-09-27 09:25:29,On Time,264.8900146484375,Cash,22704,8724
614435661,73586244,2023-08-01 21:25:47,2023-08-01 21:44:47,2023-08-01 21:48:47,On Time,1266.43994140625,Cash,34007,8306
615391848,65570302,2024-09-12 21:42:22,2024-09-12 21:57:22,2024-09-12 21:53:22,On Time,1041.1800537109375,Cash,2990,2628
618929241,53624677,2023-10-02 21:26:22,2023-10-02 21:36:22,2023-10-02 21:53:22,Significantly Delayed,2348.090087890625,UPI,78204,8015
619198317,81906973,2023-11-20 16:57:35,2023-11-20 17:16:35,2023-11-20 17:11:35,On Time,4216.6298828125,UPI,83654,669
621213006,43377076,2024-07-22 04:28:26,2024-07-22 04:39:26,2024-07-22 04:40:26,On Time,1244.7900390625,UPI,42600,5501
622705569,93723634,2024-07-07 09:20:21,2024-07-07 09:33:21,2024-07-07 09:31:21,On Time,990.3400268554688,Card,50356,7060
624070426,41640262,2023-10-07 16:47:55,2023-10-07 17:05:55,2023-10-07 17:02:55,On Time,845.8499755859375,Cash,343,7732
626433439,41640262,2024-02-17 23:29:34,2024-02-17 23:47:34,2024-02-17 23:45:34,On Time,4972.56005859375,UPI,35365,2862
633633688,71694275,2023-09-04 11:22:09,2023-09-04 11:38:09,2023-09-04 11:47:09,Slightly Delayed,5102.81005859375,Cash,41759,8487
637100019,62868582,2023-10-23 18:20:24,2023-10-23 18:34:24,2023-10-23 18:36:24,On Time,2537.110107421875,Wallet,76292,7033
637944734,60698094,2023-04-01 09:22:52,2023-04-01 09:35:52,2023-04-01 09:39:52,On Time,4026.320068359375,Card,35435,7170
640960551,34237583,2023-06-09 02:50:17,2023-06-09 03:03:17,2023-06-09 03:05:17,On Time,3018.530029296875,Cash,25009,8596
643302284,24153726,2024-05-30 22:57:11,2024-05-30 23:14:11,2024-05-30 23:25:11,Slightly Delayed,2883.949951171875,UPI,92172,5863
645282074,13265605,2023-05-25 23:45:35,2023-05-25 23:55:35,2023-05-25 23:54:35,On Time,3337.39990234375,Wallet,19843,1491
645916247,76857266,2023-10-10 02:52:20,2023-10-10 03:03:20,2023-10-10 03:32:20,Significantly Delayed,4465.89990234375,Cash,98927,8801
646676955,93018527,2023-11-09 00:38:42,2023-11-09 00:55:42,2023-11-09 00:51:42,On Time,109.02999877929688,Cash,90187,5859
647012431,34281470,2024-06-16 13:11:54,2024-06-16 13:27:54,2024-06-16 13:45:54,Significantly Delayed,3706.10009765625,Card,94183,9989
649220272,67696145,2023-09-23 15:12:19,2023-09-23 15:25:19,2023-09-23 15:24:19,On Time,795.260009765625,Card,7867,9794
652616858,10663246,2023-05-22 11:53:45,2023-05-22 12:10:45,2023-05-22 12:17:45,Slightly Delayed,2832.35009765625,Card,25092,2819
653610300,78394303,2023-04-24 03:31:24,2023-04-24 03:50:24,2023-04-24 03:53:24,On Time,1829.2900390625,Wallet,31516,7532
655792395,11254582,2024-04-19 23:04:28,2024-04-19 23:14:28,2024-04-19 23:20:28,Slightly Delayed,1028.9599609375,Wallet,74441,7858
662460037,98144693,2024-10-11 00:49:10,2024-10-11 01:08:10,2024-10-11 01:19:10,Slightly Delayed,2657.199951171875,UPI,2466,1908
664198080,89036169,2023-08-12 06:32:49,2023-08-12 06:42:49,2023-08-12 06:41:49,On Time,443.1700134277344,Cash,4941,6695
665402174,51557673,2024-04-16 02:03:25,2024-04-16 02:20:25,2024-04-16 02:17:25,On Time,4360.1201171875,Cash,77757,8025
670358911,20834589,2023-12-21 10:05:05,2023-12-21 10:20:05,2023-12-21 10:16:05,On Time,4368.8798828125,Card,46172,8511
671459763,50630016,2024-06-23 14:18:16,2024-06-23 14:36:16,2024-06-23 14:41:16,On Time,1249.31005859375,Cash,65075,5402
673592541,75213636,2024-04-05 00:24:49,2024-04-05 00:35:49,2024-04-05 00:35:49,On Time,1684.030029296875,UPI,48217,5611
676278878,99784559,2023-04-08 08:15:45,2023-04-08 08:29:45,2023-04-08 08:28:45,On Time,2527.139892578125,Cash,11530,4673
676412814,57291761,2024-07-26 03:29:27,2024-07-26 03:45:27,2024-07-26 03:45:27,On Time,2147.320068359375,UPI,88453,6861
679196318,18642306,2024-08-19 22:43:03,2024-08-19 23:03:03,2024-08-19 23:00:03,On Time,4412.06982421875,Wallet,77111,1274
679274212,91243571,2024-10-19 19:09:22,2024-10-19 19:26:22,2024-10-19 19:21:22,On Time,1922.550048828125,Card,12916,5840
679546532,72942753,2024-05-28 16:58:25,2024-05-28 17:17:25,2024-05-28 17:26:25,Slightly Delayed,3679.6298828125,UPI,40781,8974
680476823,75739462,2024-09-23 14:07:55,2024-09-23 14:23:55,2024-09-23 14:27:55,On Time,1205.6199951171875,Cash,57248,7056
683969424,98225598,2023-08-10 06:18:01,2023-08-10 06:31:01,2023-08-10 06:42:01,Slightly Delayed,2629.1201171875,Cash,88789,9050
685688121,60371334,2023-10-27 01:01:25,2023-10-27 01:17:25,2023-10-27 01:34:25,Significantly Delayed,2302.739990234375,Wallet,32044,1618
687711388,52757321,2024-02-02 10:13:42,2024-02-02 10:28:42,2024-02-02 10:40:42,Slightly Delayed,1385.4300537109375,Card,44884,3910
689110145,84161531,2023-05-03 06:46:48,2023-05-03 06:56:48,2023-05-03 07:17:48,Significantly Delayed,1235.239990234375,UPI,22197,7768
689310626,69416782,2024-10-01 13:06:45,2024-10-01 13:23:45,2024-10-01 13:37:45,Slightly Delayed,1868.300048828125,Cash,42464,9373
690097648,2684440,2023-12-27 20:11:22,2023-12-27 20:30:22,2023-12-27 20:40:22,Slightly Delayed,3471.2900390625,Cash,92460,8700
690652905,75289676,2024-04-24 17:11:57,2024-04-24 17:24:57,2024-04-24 17:25:57,On Time,3539.7900390625,Cash,24116,8496
691827543,6637282,2023-04-15 13:23:53,2023-04-15 13:33:53,2023-04-15 13:31:53,On Time,889.75,UPI,32846,8884
692127479,67538982,2024-07-09 23:14:20,2024-07-09 23:27:20,2024-07-09 23:22:20,On Time,3284.8798828125,Wallet,59887,4870
693932743,57658033,2023-06-06 20:28:15,2023-06-06 20:45:15,2023-06-06 20:45:15,On Time,1378.3599853515625,Card,34625,492
697061213,91196901,2023-03-25 09:41:55,2023-03-25 09:52:55,2023-03-25 09:55:55,On Time,4473.10986328125,Card,80729,1451
698439139,75038062,2024-09-07 07:06:30,2024-09-07 07:25:30,2024-09-07 07:23:30,On Time,5380.75,Card,11532,5480
701250513,10240052,2024-09-03 18:54:33,2024-09-03 19:10:33,2024-09-03 19:11:33,On Time,2490.5,Wallet,12426,9775
701856661,11143197,2024-06-10 01:20:43,2024-06-10 01:32:43,2024-06-10 01:31:43,On Time,3622.139892578125,Card,15464,4604
705203916,58929595,2024-08-04 20:52:03,2024-08-04 21:07:03,2024-08-04 21:17:03,Slightly Delayed,2686.570068359375,Wallet,51498,3027
707033578,14839726,2024-01-30 00:32:25,2024-01-30 00:48:25,2024-01-30 00:49:25,On Time,951.4299926757812,UPI,33360,2909
707035635,61618079,2024-09-29 09:30:51,2024-09-29 09:47:51,2024-09-29 09:43:51,On Time,3868.340087890625,Wallet,71996,7875
708351411,69762479,2023-10-16 05:31:05,2023-10-16 05:43:05,2023-10-16 05:51:05,Slightly Delayed,3373.0,Cash,21614,4668
711316410,25587553,2024-02-20 10:15:11,2024-02-20 10:30:11,2024-02-20 10:32:11,On Time,2027.0400390625,Cash,6620,1779
713290065,42227189,2023-11-05 11:13:41,2023-11-05 11:24:41,2023-11-05 11:28:41,On Time,3218.360107421875,UPI,69957,3612
716741661,43052303,2024-10-15 06:25:15,2024-10-15 06:44:15,2024-10-15 06:46:15,On Time,3850.669921875,UPI,24941,3076
720578658,37551429,2024-06-02 08:56:27,2024-06-02 09:10:27,2024-06-02 09:06:27,On Time,963.22998046875,UPI,67720,5823
721004875,75913572,2023-10-09 05:03:34,2023-10-09 05:13:34,2023-10-09 05:09:34,On Time,3319.780029296875,UPI,61840,8326
728523620,46699982,2023-08-31 19:13:41,2023-08-31 19:30:41,2023-08-31 19:33:41,On Time,1394.0,Wallet,56472,4697
730299055,16400639,2024-10-21 18:07:22,2024-10-21 18:26:22,2024-10-21 18:21:22,On Time,2760.389892578125,Wallet,66096,7751
730839483,20148223,2023-07-23 23:59:23,2023-07-24 00:12:23,2023-07-24 00:08:23,On Time,2528.8798828125,Cash,56532,8077
731371161,57566548,2024-09-25 09:55:55,2024-09-25 10:09:55,2024-09-25 10:29:55,Significantly Delayed,465.239990234375,Wallet,78728,968
734095510,56480776,2024-06-03 21:33:06,2024-06-03 21:44:06,2024-06-03 21:47:06,On Time,1614.0799560546875,Card,6790,8971
734744305,60698094,2024-06-08 11:59:34,2024-06-08 12:14:34,2024-06-08 12:17:34,On Time,2043.02001953125,Wallet,80005,7827
735608722,3292927,2024-06-08 09:29:25,2024-06-08 09:48:25,2024-06-08 10:02:25,Slightly Delayed,1276.510009765625,Card,4090,1469
736115661,55971849,2023-05-22 01:22:24,2023-05-22 01:40:24,2023-05-22 01:50:24,Slightly Delayed,1710.1600341796875,Card,29600,8347
738093341,30823988,2024-03-17 06:44:48,2024-03-17 06:57:48,2024-03-17 07:27:48,Significantly Delayed,686.4000244140625,UPI,92844,2526
739434870,1603358,2023-09-05 23:05:17,2023-09-05 23:22:17,2023-09-05 23:27:17,On Time,2725.219970703125,Cash,55365,7655
740245864,45659330,2023-05-18 10:58:35,2023-05-18 11:12:35,2023-05-18 11:11:35,On Time,3424.25,Card,17264,7006
742238239,10605484,2023-12-21 21:27:19,2023-12-21 21:41:19,2023-12-21 21:43:19,On Time,2252.949951171875,Cash,59655,2739
744721438,67092149,2024-02-25 12:46:11,2024-02-25 13:03:11,2024-02-25 13:15:11,Slightly Delayed,486.2799987792969,Card,47635,9708
747347782,6398761,2023-04-25 06:38:32,2023-04-25 06:56:32,2023-04-25 06:58:32,On Time,3048.419921875,Card,88192,9306
748376248,66766629,2023-08-29 00:41:18,2023-08-29 00:57:18,2023-08-29 00:53:18,On Time,2422.159912109375,Cash,12777,2386
752185231,24633671,2024-03-02 04:01:30,2024-03-02 04:19:30,2024-03-02 04:19:30,On Time,1091.6700439453125,Wallet,5165,7627
755143077,6856445,2023-07-31 08:28:13,2023-07-31 08:43:13,2023-07-31 08:43:13,On Time,3152.219970703125,Cash,18005,2140
755745232,3844290,2024-10-02 01:53:01,2024-10-02 02:09:01,2024-10-02 02:20:01,Slightly Delayed,1086.050048828125,Cash,25231,4725
