order_id,customer_id,order_date,order_total,payment_method,store_id,promised_delivery_time,actual_delivery_time,delivery_status,delivery_delay_hrs,order_day,order_week,order_month,order_year,day_of_week,is_weekend,order_hour,is_peak_hour,on_time_delivery,actual_delivery_day,promised_delivery_day,delivery_diff_days,delivery_speed_hrs,is_cod,is_high_value_order,log_order_total,daily_order_flag,is_month_start,is_month_end
209044447,2058037,2024-10-05 00:02:57,1039.469970703125,cash,3068,2024-10-05 00:22:57,2024-10-05 00:24:57,On Time,0.0333333333333333,5,40,10,2024,5,1,0,0,0,2024-10-05,2024-10-05,0.001388888888888889,0.36666666666666664,0,0,6.947427784968516,1,0,0
210693801,71235336,2024-08-21 03:59:25,3561.219970703125,upi,4184,2024-08-21 04:10:25,2024-08-21 04:12:25,On Time,0.0333333333333333,21,34,8,2024,2,0,3,0,0,2024-08-21,2024-08-21,0.001388888888888889,0.21666666666666667,0,1,8.17813921677248,1,0,0
212856641,51994597,2024-11-02 10:51:18,949.72998046875,cash,5233,2024-11-02 11:02:18,2024-11-02 10:57:18,On Time,-0.0833333333333333,2,44,11,2024,5,1,10,0,1,2024-11-02,2024-11-02,-0.003472222222222222,0.1,0,0,6.857230090019493,1,0,0
213972345,71252391,2024-06-14 23:11:09,3895.7099609375,card,8230,2024-06-14 23:26:09,2024-06-14 23:28:09,On Time,0.0333333333333333,14,24,6,2024,4,0,23,0,0,2024-06-14,2024-06-14,0.001388888888888889,0.2833333333333333,0,1,8.267887876327599,1,0,0
214919848,47125914,2024-01-06 07:43:13,2503.81005859375,cash,520,2024-01-06 08:00:13,2024-01-06 08:05:13,On Time,0.0833333333333333,6,1,1,2024,5,1,7,0,0,2024-01-06,2024-01-06,0.003472222222222222,0.36666666666666664,0,1,7.825968185731437,1,0,0
218670241,70220141,2023-06-07 03:22:10,497.0899963378906,upi,5323,2023-06-07 03:38:10,2023-06-07 03:54:10,Significantly Delayed,0.2666666666666666,7,23,6,2023,2,0,3,0,0,2023-06-07,2023-06-07,0.011111111111111112,0.5333333333333333,0,0,6.2107807762355005,1,0,0
218821567,95428692,2024-03-08 20:49:16,1711.1500244140625,cash,164,2024-03-08 21:08:16,2024-03-08 21:04:16,On Time,-0.0666666666666666,8,10,3,2024,4,0,20,1,1,2024-03-08,2024-03-08,-0.002777777777777778,0.25,0,0,7.445505183945289,1,0,0
222955546,51661209,2023-09-27 18:47:23,123.3000030517578,wallet,6514,2023-09-27 19:02:23,2023-09-27 19:24:23,Significantly Delayed,0.3666666666666666,27,39,9,2023,2,0,18,1,0,2023-09-27,2023-09-27,0.015277777777777777,0.6166666666666667,0,0,4.822698023068217,1,0,0
225195662,76202036,2024-08-30 19:21:40,284.69000244140625,card,4605,2024-08-30 19:41:40,2024-08-30 19:48:40,Slightly Delayed,0.1166666666666666,30,35,8,2024,4,0,19,1,0,2024-08-30,2024-08-30,0.004861111111111111,0.45,0,0,5.654907315419712,1,0,1
227162938,28111842,2024-04-18 07:07:08,3716.89990234375,cash,9199,2024-04-18 07:25:08,2024-04-18 07:23:08,On Time,-0.0333333333333333,18,16,4,2024,3,0,7,0,1,2024-04-18,2024-04-18,-0.001388888888888889,0.26666666666666666,0,1,8.22091424547243,1,0,0
227511348,11775073,2024-08-01 15:43:56,2388.22998046875,card,4665,2024-08-01 16:01:56,2024-08-01 16:02:56,On Time,0.0166666666666666,1,31,8,2024,3,0,15,0,0,2024-08-01,2024-08-01,0.0006944444444444445,0.31666666666666665,0,1,7.7787264091088835,1,1,0
231328814,25287111,2024-04-19 04:03:27,2506.929931640625,wallet,7970,2024-04-19 04:16:27,2024-04-19 04:25:27,Slightly Delayed,0.15,19,16,4,2024,4,0,4,0,0,2024-04-19,2024-04-19,0.00625,0.36666666666666664,0,1,7.827212963420205,1,0,0
233646065,16379942,2023-09-19 22:28:29,578.8499755859375,wallet,2400,2023-09-19 22:43:29,2023-09-19 22:48:29,On Time,0.0833333333333333,19,38,9,2023,1,0,22,1,0,2023-09-19,2023-09-19,0.003472222222222222,0.3333333333333333,0,0,6.362769407298611,1,0,0
238484255,73869823,2024-04-11 04:03:43,4305.06005859375,cash,4132,2024-04-11 04:18:43,2024-04-11 04:20:43,On Time,0.0333333333333333,11,15,4,2024,3,0,4,0,0,2024-04-11,2024-04-11,0.001388888888888889,0.2833333333333333,0,1,8.367778625480025,1,0,0
238520071,77320193,2024-02-20 05:25:38,852.02001953125,cash,1203,2024-02-20 05:44:38,2024-02-20 05:47:38,On Time,0.05,20,8,2,2024,1,0,5,0,0,2024-02-20,2024-02-20,0.0020833333333333333,0.36666666666666664,0,0,6.7487830167722525,1,0,0
239830094,99627097,2023-08-17 09:02:54,416.6499938964844,cash,451,2023-08-17 09:17:54,2023-08-17 09:15:54,On Time,-0.0333333333333333,17,33,8,2023,3,0,9,0,1,2023-08-17,2023-08-17,-0.001388888888888889,0.21666666666666667,0,0,6.0346437465879665,1,0,0
242240959,64562786,2024-01-26 15:20:01,1406.300048828125,cash,5298,2024-01-26 15:30:01,2024-01-26 15:34:01,On Time,0.0666666666666666,26,4,1,2024,4,0,15,0,0,2024-01-26,2024-01-26,0.002777777777777778,0.23333333333333334,0,0,7.249428288698837,1,0,0
243077069,46623192,2024-04-25 18:34:34,1745.3199462890625,upi,677,2024-04-25 18:54:34,2024-04-25 19:04:34,Slightly Delayed,0.1666666666666666,25,17,4,2024,3,0,18,1,0,2024-04-25,2024-04-25,0.006944444444444444,0.5,0,0,7.465265964909466,1,0,0
243819964,98225598,2023-12-03 09:22:31,1812.0899658203125,wallet,2690,2023-12-03 09:42:31,2023-12-03 09:43:31,On Time,0.0166666666666666,3,48,12,2023,6,1,9,0,0,2023-12-03,2023-12-03,0.0006944444444444445,0.35,0,0,7.502787832149345,1,0,0
246971181,376144,2023-07-30 14:12:21,3266.0,upi,3131,2023-07-30 14:32:21,2023-07-30 14:34:21,On Time,0.0333333333333333,30,30,7,2023,6,1,14,0,0,2023-07-30,2023-07-30,0.001388888888888889,0.36666666666666664,0,1,8.09162741160107,1,0,1
252964377,89531595,2024-05-31 08:22:32,1197.31005859375,cash,2438,2024-05-31 08:33:32,2024-05-31 08:28:32,On Time,-0.0833333333333333,31,22,5,2024,4,0,8,0,1,2024-05-31,2024-05-31,-0.003472222222222222,0.1,0,0,7.088667558706274,1,0,1
253430904,16543242,2023-07-08 00:55:44,1392.3199462890625,upi,5277,2023-07-08 01:13:44,2023-07-08 01:09:44,On Time,-0.0666666666666666,8,27,7,2023,5,1,0,0,1,2023-07-08,2023-07-08,-0.002777777777777778,0.23333333333333334,0,0,7.239444628878026,1,0,0
259622674,61002154,2023-05-05 00:35:33,3081.3798828125,card,5780,2023-05-05 00:47:33,2023-05-05 00:52:33,On Time,0.0833333333333333,5,18,5,2023,4,0,0,0,0,2023-05-05,2023-05-05,0.003472222222222222,0.2833333333333333,0,1,8.033457266821827,1,0,0
259772553,2566268,2023-09-27 02:09:15,881.4199829101562,card,7872,2023-09-27 02:25:15,2023-09-27 02:23:15,On Time,-0.0333333333333333,27,39,9,2023,2,0,2,0,1,2023-09-27,2023-09-27,-0.001388888888888889,0.23333333333333334,0,0,6.782668113773259,1,0,0
262562615,12059049,2023-04-09 04:43:09,2066.5,wallet,4716,2023-04-09 04:55:09,2023-04-09 04:59:09,On Time,0.0666666666666666,9,14,4,2023,6,1,4,0,0,2023-04-09,2023-04-09,0.002777777777777778,0.26666666666666666,0,0,7.634095426897846,1,0,0
266072469,49529811,2023-08-02 11:10:40,877.1699829101562,wallet,6764,2023-08-02 11:23:40,2023-08-02 11:36:40,Slightly Delayed,0.2166666666666666,2,31,8,2023,2,0,11,0,0,2023-08-02,2023-08-02,0.009027777777777777,0.43333333333333335,0,0,6.777840177299957,1,0,0
267738904,63368244,2023-10-24 23:10:36,3596.070068359375,card,8030,2023-10-24 23:24:36,2023-10-24 23:38:36,Slightly Delayed,0.2333333333333333,24,43,10,2023,1,0,23,0,0,2023-10-24,2023-10-24,0.009722222222222222,0.4666666666666667,0,1,8.187874923172112,1,0,0
271744331,47274329,2023-08-21 04:01:18,97.04000091552734,upi,525,2023-08-21 04:12:18,2023-08-21 04:10:18,On Time,-0.0333333333333333,21,34,8,2023,0,0,4,0,1,2023-08-21,2023-08-21,-0.001388888888888889,0.15,0,0,4.5853755679982156,1,0,0
274320517,18567760,2024-08-23 04:13:36,1654.6600341796875,wallet,1714,2024-08-23 04:28:36,2024-08-23 04:23:36,On Time,-0.0833333333333333,23,34,8,2024,4,0,4,0,1,2024-08-23,2024-08-23,-0.003472222222222222,0.16666666666666666,0,0,7.4119550204998825,1,0,0
274530126,35278126,2023-04-08 21:52:31,1841.6600341796875,cash,6058,2023-04-08 22:12:31,2023-04-08 22:34:31,Significantly Delayed,0.3666666666666666,8,14,4,2023,5,1,21,1,0,2023-04-08,2023-04-08,0.015277777777777777,0.7,0,0,7.518965477376946,1,0,0
274863669,39140039,2024-04-11 17:37:35,1785.6300048828125,wallet,1959,2024-04-11 17:50:35,2024-04-11 17:48:35,On Time,-0.0333333333333333,11,15,4,2024,3,0,17,0,1,2024-04-11,2024-04-11,-0.001388888888888889,0.18333333333333332,0,0,7.4880864455310645,1,0,0
277376321,89784343,2024-07-28 04:25:12,3694.47998046875,wallet,3357,2024-07-28 04:45:12,2024-07-28 04:44:12,On Time,-0.0166666666666666,28,30,7,2024,6,1,4,0,1,2024-07-28,2024-07-28,-0.0006944444444444445,0.31666666666666665,0,1,8.214865724937571,1,0,0
277502363,88203688,2023-12-28 13:54:57,2682.719970703125,card,9608,2023-12-28 14:04:57,2023-12-28 14:09:57,On Time,0.0833333333333333,28,52,12,2023,3,0,13,0,0,2023-12-28,2023-12-28,0.003472222222222222,0.25,0,1,7.894959159825546,1,0,0
277700053,1174162,2023-08-15 19:15:25,190.08999633789065,upi,3796,2023-08-15 19:26:25,2023-08-15 19:29:25,On Time,0.05,15,33,8,2023,1,0,19,1,0,2023-08-15,2023-08-15,0.0020833333333333333,0.23333333333333334,0,0,5.252744502088963,1,0,0
278794976,94137242,2023-03-18 11:29:14,3325.8701171875,cash,109,2023-03-18 11:46:14,2023-03-18 11:50:14,On Time,0.0666666666666666,18,11,3,2023,5,1,11,0,0,2023-03-18,2023-03-18,0.002777777777777778,0.35,0,1,8.109787236238551,1,0,0
279851011,12967305,2023-04-11 09:45:14,3495.330078125,card,6199,2023-04-11 09:58:14,2023-04-11 09:57:14,On Time,-0.0166666666666666,11,15,4,2023,1,0,9,0,1,2023-04-11,2023-04-11,-0.0006944444444444445,0.2,0,1,8.159469148258166,1,0,0
281421547,88520326,2023-05-20 20:11:04,4398.85986328125,cash,3521,2023-05-20 20:22:04,2023-05-20 20:20:04,On Time,-0.0333333333333333,20,20,5,2023,5,1,20,1,1,2023-05-20,2023-05-20,-0.001388888888888889,0.15,0,1,8.389327970144892,1,0,0
282887897,97492493,2023-09-19 23:21:12,3330.239990234375,wallet,1577,2023-09-19 23:36:12,2023-09-19 23:32:12,On Time,-0.0666666666666666,19,38,9,2023,1,0,23,0,1,2023-09-19,2023-09-19,-0.002777777777777778,0.18333333333333332,0,1,8.111099883101948,1,0,0
283675535,20238921,2023-03-24 17:02:38,1413.3900146484375,wallet,8980,2023-03-24 17:17:38,2023-03-24 17:14:38,On Time,-0.05,24,12,3,2023,4,0,17,0,1,2023-03-24,2023-03-24,-0.0020833333333333333,0.2,0,0,7.254453632079356,1,0,0
291439357,62679120,2023-04-11 02:13:39,2008.6199951171875,upi,5860,2023-04-11 02:30:39,2023-04-11 02:33:39,On Time,0.05,11,15,4,2023,1,0,2,0,0,2023-04-11,2023-04-11,0.0020833333333333333,0.3333333333333333,0,0,7.605700926023936,1,0,0
291900074,625395,2024-10-02 17:17:52,2248.6298828125,card,2983,2024-10-02 17:27:52,2024-10-02 17:22:52,On Time,-0.0833333333333333,2,40,10,2024,2,0,17,0,1,2024-10-02,2024-10-02,-0.003472222222222222,0.08333333333333333,0,1,7.718520985139651,1,0,0
293770293,45066676,2023-09-20 05:43:04,1019.25,upi,9076,2023-09-20 05:57:04,2023-09-20 06:02:04,On Time,0.0833333333333333,20,38,9,2023,2,0,5,0,0,2023-09-20,2023-09-20,0.003472222222222222,0.31666666666666665,0,0,6.927802974285915,1,0,0
299059193,26805477,2024-05-04 09:02:25,1520.699951171875,upi,2427,2024-05-04 09:20:25,2024-05-04 09:23:25,On Time,0.05,4,18,5,2024,5,1,9,0,0,2024-05-04,2024-05-04,0.0020833333333333333,0.35,0,0,7.32758337783819,1,0,0
299859815,2848415,2024-01-16 02:45:51,1233.3299560546875,wallet,9397,2024-01-16 03:03:51,2024-01-16 03:13:51,Slightly Delayed,0.1666666666666666,16,3,1,2024,1,0,2,0,0,2024-01-16,2024-01-16,0.006944444444444444,0.4666666666666667,0,0,7.118283556126195,1,0,0
304166272,34835738,2023-10-29 01:26:58,3896.330078125,upi,2812,2023-10-29 01:37:58,2023-10-29 01:42:58,On Time,0.0833333333333333,29,43,10,2023,6,1,1,0,0,2023-10-29,2023-10-29,0.003472222222222222,0.26666666666666666,0,1,8.26804700232277,1,0,1
305684588,46876240,2024-08-25 19:41:28,4199.85986328125,upi,7499,2024-08-25 19:56:28,2024-08-25 20:12:28,Significantly Delayed,0.2666666666666666,25,34,8,2024,6,1,19,1,0,2024-08-25,2024-08-25,0.011111111111111112,0.5166666666666667,0,1,8.343044512669945,1,0,0
310213322,12077371,2023-09-30 04:27:12,3179.909912109375,upi,4253,2023-09-30 04:38:12,2023-09-30 04:46:12,Slightly Delayed,0.1333333333333333,30,39,9,2023,5,1,4,0,0,2023-09-30,2023-09-30,0.005555555555555556,0.31666666666666665,0,1,8.064922570728609,1,0,1
313663478,6959437,2024-02-21 16:55:20,1184.4200439453125,wallet,2287,2024-02-21 17:14:20,2024-02-21 17:17:20,On Time,0.05,21,8,2,2024,2,0,16,0,0,2024-02-21,2024-02-21,0.0020833333333333333,0.36666666666666664,0,0,7.07785245822488,1,0,0
327291657,67729191,2024-07-15 04:35:45,1560.18994140625,upi,2807,2024-07-15 04:48:45,2024-07-15 04:44:45,On Time,-0.0666666666666666,15,29,7,2024,0,0,4,0,1,2024-07-15,2024-07-15,-0.002777777777777778,0.15,0,0,7.353203592425245,1,0,0
328909145,36146306,2024-09-26 16:42:13,1851.1800537109373,wallet,1169,2024-09-26 16:53:13,2024-09-26 16:57:13,On Time,0.0666666666666666,26,39,9,2024,3,0,16,0,0,2024-09-26,2024-09-26,0.002777777777777778,0.25,0,0,7.5241186317066555,1,0,0
329790912,76925460,2024-08-04 10:24:41,4636.8798828125,cash,6949,2024-08-04 10:38:41,2024-08-04 10:34:41,On Time,-0.0666666666666666,4,31,8,2024,6,1,10,0,1,2024-08-04,2024-08-04,-0.002777777777777778,0.16666666666666666,0,1,8.442012618992072,1,0,0
332975964,99824171,2023-09-21 01:37:40,2545.550048828125,cash,9477,2023-09-21 01:52:40,2023-09-21 02:11:40,Significantly Delayed,0.3166666666666666,21,38,9,2023,3,0,1,0,0,2023-09-21,2023-09-21,0.013194444444444444,0.5666666666666667,0,1,7.842494800098978,1,0,0
335575667,32929817,2023-09-07 06:07:54,3048.860107421875,card,3663,2023-09-07 06:23:54,2023-09-07 06:24:54,On Time,0.0166666666666666,7,36,9,2023,3,0,6,0,0,2023-09-07,2023-09-07,0.0006944444444444445,0.2833333333333333,0,1,8.022851002130503,1,0,0
336103625,28663279,2024-05-16 19:07:33,3997.030029296875,upi,3365,2024-05-16 19:22:33,2024-05-16 19:23:33,On Time,0.0166666666666666,16,20,5,2024,3,0,19,1,0,2024-05-16,2024-05-16,0.0006944444444444445,0.26666666666666666,0,1,8.293557026111896,1,0,0
336832815,10769994,2023-12-09 04:14:59,935.8099975585938,upi,7500,2023-12-09 04:27:59,2023-12-09 04:38:59,Slightly Delayed,0.1833333333333333,9,49,12,2023,5,1,4,0,0,2023-12-09,2023-12-09,0.007638888888888889,0.4,0,0,6.8424804842575115,1,0,0
338609144,12574626,2024-10-26 05:45:05,2731.77001953125,cash,6708,2024-10-26 05:55:05,2024-10-26 05:52:05,On Time,-0.05,26,43,10,2024,5,1,5,0,1,2024-10-26,2024-10-26,-0.0020833333333333333,0.11666666666666667,0,1,7.913071032929291,1,0,0
339410846,61618079,2023-05-06 15:36:15,967.739990234375,card,298,2023-05-06 15:50:15,2023-05-06 15:45:15,On Time,-0.0833333333333333,6,18,5,2023,5,1,15,0,1,2023-05-06,2023-05-06,-0.003472222222222222,0.15,0,0,6.875996247952884,1,0,0
340050407,68941950,2024-10-15 13:14:58,58.59000015258789,cash,9482,2024-10-15 13:32:58,2024-10-15 13:29:58,On Time,-0.05,15,42,10,2024,1,0,13,0,1,2024-10-15,2024-10-15,-0.0020833333333333333,0.25,0,0,4.087487777319517,1,0,0
340113260,83039559,2024-02-27 15:25:27,869.510009765625,card,2430,2024-02-27 15:38:27,2024-02-27 15:51:27,Slightly Delayed,0.2166666666666666,27,9,2,2024,1,0,15,0,0,2024-02-27,2024-02-27,0.009027777777777777,0.43333333333333335,0,0,6.769079258011317,1,0,1
340451825,87691707,2024-09-25 19:16:34,2930.4599609375,card,5783,2024-09-25 19:33:34,2024-09-25 19:31:34,On Time,-0.0333333333333333,25,39,9,2024,2,0,19,1,1,2024-09-25,2024-09-25,-0.001388888888888889,0.25,0,1,7.983255858094212,1,0,0
341580530,45804389,2024-07-10 07:11:29,986.4600219726562,cash,4398,2024-07-10 07:21:29,2024-07-10 07:42:29,Significantly Delayed,0.35,10,28,7,2024,2,0,7,0,0,2024-07-10,2024-07-10,0.014583333333333334,0.5166666666666667,0,0,6.895136011877452,1,0,0
343050015,72263318,2023-04-21 06:20:18,1163.489990234375,cash,3952,2023-04-21 06:40:18,2023-04-21 07:01:18,Significantly Delayed,0.35,21,16,4,2023,4,0,6,0,0,2023-04-21,2023-04-21,0.014583333333333334,0.6833333333333333,0,0,7.060038493524786,1,0,0
343239069,41439103,2024-02-12 17:28:06,2655.219970703125,upi,4746,2024-02-12 17:46:06,2024-02-12 17:45:06,On Time,-0.0166666666666666,12,7,2,2024,0,0,17,0,1,2024-02-12,2024-02-12,-0.0006944444444444445,0.2833333333333333,0,1,7.8846593274617645,1,0,0
343300311,37095171,2024-08-04 01:20:23,2120.739990234375,wallet,9607,2024-08-04 01:37:23,2024-08-04 01:43:23,Slightly Delayed,0.1,4,31,8,2024,6,1,1,0,0,2024-08-04,2024-08-04,0.004166666666666667,0.38333333333333336,0,1,7.659991781145421,1,0,0
343479370,5043760,2024-05-03 12:35:40,1820.8699951171875,cash,4894,2024-05-03 12:55:40,2024-05-03 12:59:40,On Time,0.0666666666666666,3,18,5,2024,4,0,12,0,0,2024-05-03,2024-05-03,0.002777777777777778,0.4,0,0,7.507618722429595,1,0,0
344177904,44589829,2023-08-18 00:38:42,551.8800048828125,cash,7870,2023-08-18 00:49:42,2023-08-18 00:58:42,Slightly Delayed,0.15,18,33,8,2023,4,0,0,0,0,2023-08-18,2023-08-18,0.00625,0.3333333333333333,0,0,6.3151409886147345,1,0,0
344554037,78847070,2023-11-10 08:19:48,3774.139892578125,card,1578,2023-11-10 08:34:48,2023-11-10 08:52:48,Significantly Delayed,0.3,10,45,11,2023,4,0,8,0,0,2023-11-10,2023-11-10,0.0125,0.55,0,1,8.236192718633097,1,0,0
347093563,31026200,2024-09-23 13:17:00,2614.93994140625,card,1463,2024-09-23 13:35:00,2024-09-23 13:53:00,Significantly Delayed,0.3,23,39,9,2024,0,0,13,0,0,2024-09-23,2024-09-23,0.0125,0.6,0,1,7.869378754135507,1,0,0
348782569,72415263,2023-09-23 08:26:21,3781.090087890625,wallet,2837,2023-09-23 08:45:21,2023-09-23 08:56:21,Slightly Delayed,0.1833333333333333,23,38,9,2023,5,1,8,0,0,2023-09-23,2023-09-23,0.007638888888888889,0.5,0,1,8.238032069106739,1,0,0
349410429,42514124,2024-01-29 01:59:54,255.6000061035156,wallet,6611,2024-01-29 02:15:54,2024-01-29 02:13:54,On Time,-0.0333333333333333,29,5,1,2024,0,0,1,0,1,2024-01-29,2024-01-29,-0.001388888888888889,0.23333333333333334,0,0,5.547518475967645,1,0,1
350719542,18642306,2024-10-06 06:59:00,1969.469970703125,wallet,6884,2024-10-06 07:17:00,2024-10-06 07:14:00,On Time,-0.05,6,40,10,2024,6,1,6,0,1,2024-10-06,2024-10-06,-0.0020833333333333333,0.25,0,0,7.5860273570889065,1,0,0
352037003,47955004,2024-01-28 03:46:56,2839.760009765625,card,2840,2024-01-28 04:04:56,2024-01-28 04:00:56,On Time,-0.0666666666666666,28,4,1,2024,6,1,3,0,1,2024-01-28,2024-01-28,-0.002777777777777778,0.23333333333333334,0,1,7.951826904426734,1,0,0
352569720,65660660,2023-06-23 00:25:26,2081.260009765625,wallet,9416,2023-06-23 00:39:26,2023-06-23 00:34:26,On Time,-0.0833333333333333,23,25,6,2023,4,0,0,0,1,2023-06-23,2023-06-23,-0.003472222222222222,0.15,0,0,7.641209125991133,1,0,0
353571238,60561655,2024-01-01 15:51:24,1897.2099609375,wallet,7966,2024-01-01 16:06:24,2024-01-01 16:10:24,On Time,0.0666666666666666,1,1,1,2024,0,0,15,0,0,2024-01-01,2024-01-01,0.002777777777777778,0.31666666666666665,0,0,7.54866659525269,1,1,0
354149805,41164215,2024-04-17 21:44:47,1274.6199951171875,cash,5877,2024-04-17 22:03:47,2024-04-17 22:04:47,On Time,0.0166666666666666,17,16,4,2024,2,0,21,1,0,2024-04-17,2024-04-17,0.0006944444444444445,0.3333333333333333,0,0,7.1511876100814,1,0,0
356236208,62068277,2023-08-08 13:12:46,1408.8299560546875,cash,8913,2023-08-08 13:31:46,2023-08-08 13:36:46,On Time,0.0833333333333333,8,32,8,2023,1,0,13,0,0,2023-08-08,2023-08-08,0.003472222222222222,0.4,0,0,7.25122437755685,1,0,0
356495722,91312072,2024-06-02 00:20:24,1978.25,wallet,8433,2024-06-02 00:34:24,2024-06-02 00:34:24,On Time,0.0,2,22,6,2024,6,1,0,0,1,2024-06-02,2024-06-02,0.0,0.23333333333333334,0,0,7.5904732640515435,1,0,0
357437373,23126657,2023-05-10 06:00:22,3284.679931640625,upi,2372,2023-05-10 06:20:22,2023-05-10 06:25:22,On Time,0.0833333333333333,10,19,5,2023,2,0,6,0,0,2023-05-10,2023-05-10,0.003472222222222222,0.4166666666666667,0,1,8.097328890213678,1,0,0
359819834,12755730,2023-12-27 12:39:23,2060.9599609375,upi,4535,2023-12-27 12:56:23,2023-12-27 13:25:23,Significantly Delayed,0.4833333333333333,27,52,12,2023,2,0,12,0,0,2023-12-27,2023-12-27,0.02013888888888889,0.7666666666666667,0,0,7.6314122468023,1,0,0
361595059,70966268,2023-10-21 06:12:27,1854.550048828125,cash,8346,2023-10-21 06:25:27,2023-10-21 06:21:27,On Time,-0.0666666666666666,21,42,10,2023,5,1,6,0,1,2023-10-21,2023-10-21,-0.002777777777777778,0.15,0,0,7.525936453366806,1,0,0
365104159,19581959,2023-11-27 04:56:51,1770.47998046875,card,5202,2023-11-27 05:08:51,2023-11-27 05:27:51,Significantly Delayed,0.3166666666666666,27,48,11,2023,0,0,4,0,0,2023-11-27,2023-11-27,0.013194444444444444,0.5166666666666667,0,0,7.479570623349066,1,0,0
368599691,44030130,2024-10-22 16:16:46,3753.0,wallet,1885,2024-10-22 16:36:46,2024-10-22 16:37:46,On Time,0.0166666666666666,22,43,10,2024,1,0,16,0,0,2024-10-22,2024-10-22,0.0006944444444444445,0.35,0,1,8.230577217146454,1,0,0
369899578,44198187,2023-08-19 14:17:49,2313.219970703125,cash,7302,2023-08-19 14:31:49,2023-08-19 14:32:49,On Time,0.0166666666666666,19,33,8,2023,5,1,14,0,0,2023-08-19,2023-08-19,0.0006944444444444445,0.25,0,1,7.746827964040783,1,0,0
372962997,43799224,2024-04-18 00:11:51,325.0799865722656,upi,8437,2024-04-18 00:28:51,2024-04-18 00:41:51,Slightly Delayed,0.2166666666666666,18,16,4,2024,3,0,0,0,0,2024-04-18,2024-04-18,0.009027777777777777,0.5,0,0,5.787142708855095,1,0,0
374186990,52215833,2023-08-09 01:17:30,1601.18994140625,wallet,7955,2023-08-09 01:37:30,2023-08-09 01:44:30,Slightly Delayed,0.1166666666666666,9,32,8,2023,2,0,1,0,0,2023-08-09,2023-08-09,0.004861111111111111,0.45,0,0,7.379126685772451,1,0,0
378485826,75739462,2024-03-27 11:55:27,616.4500122070312,upi,3677,2024-03-27 12:15:27,2024-03-27 12:15:27,On Time,0.0,27,13,3,2024,2,0,11,0,1,2024-03-27,2024-03-27,0.0,0.3333333333333333,0,0,6.425598113333904,1,0,0
379494532,9650263,2024-07-07 13:29:33,3609.27001953125,upi,2058,2024-07-07 13:42:33,2024-07-07 13:44:33,On Time,0.0333333333333333,7,27,7,2024,6,1,13,0,0,2024-07-07,2024-07-07,0.001388888888888889,0.25,0,1,8.191537846183808,1,0,0
379758677,54139038,2023-12-26 22:43:09,1514.31005859375,card,6636,2023-12-26 22:55:09,2023-12-26 23:08:09,Slightly Delayed,0.2166666666666666,26,52,12,2023,1,0,22,1,0,2023-12-26,2023-12-26,0.009027777777777777,0.4166666666666667,0,0,7.323375356141434,1,0,0
387311360,70221073,2023-08-07 02:54:16,1358.18994140625,wallet,9457,2023-08-07 03:11:16,2023-08-07 03:10:16,On Time,-0.0166666666666666,7,32,8,2023,0,0,2,0,1,2023-08-07,2023-08-07,-0.0006944444444444445,0.26666666666666666,0,0,7.21464416995236,1,0,0
389558867,8375298,2023-09-12 00:13:47,212.13999938964844,cash,8488,2023-09-12 00:23:47,2023-09-12 00:24:47,On Time,0.0166666666666666,12,37,9,2023,1,0,0,0,0,2023-09-12,2023-09-12,0.0006944444444444445,0.18333333333333332,0,0,5.361949223929192,1,0,0
