customer_id,area,pincode,registration_date,customer_segment,total_orders,avg_order_value
65963876,Loni,830494,2024-05-20,New,13,1714.989990234375
66023110,Kottayam,636641,2023-11-03,New,20,1807.56005859375
66130660,Gandhinagar,773293,2024-04-20,New,1,1673.4000244140625
66135710,Ramgarh,352680,2023-11-28,New,6,308.6300048828125
66140659,Ongole,15696,2023-12-09,Premium,8,509.8500061035156
66233704,Jorhat,836682,2024-05-18,Inactive,7,1341.6700439453125
66252737,Warangal,272505,2024-09-12,Premium,15,1188.6700439453125
66269844,Ghaziabad,818957,2023-08-23,Premium,4,1371.030029296875
66308810,Sangli-Miraj & Kupwad,851715,2024-05-27,Premium,18,1746.800048828125
66310963,Dewas,874424,2023-05-27,Inactive,6,1289.52001953125
66354642,Tenali,696330,2024-03-30,Premium,7,1153.1700439453125
66359719,Nagercoil,262617,2024-05-20,Regular,2,949.3599853515625
66427343,Dewas,212034,2023-08-25,Premium,17,265.1499938964844
66440188,Haldia,894414,2023-08-15,Premium,9,1976.52001953125
66485571,Ratlam,618561,2023-09-15,Inactive,2,1055.1700439453125
66499992,Haridwar,240315,2024-04-17,Regular,11,927.0
66629497,Vellore,229594,2023-04-26,Regular,7,1994.699951171875
66655397,Pali,154251,2023-04-23,New,5,775.8499755859375
66710182,Korba,565436,2024-03-18,Inactive,11,1751.47998046875
66742602,Jalna,749857,2023-07-01,New,14,1981.0899658203125
66761643,Anand,695591,2023-05-07,Regular,20,1432.010009765625
66766629,Gulbarga,408735,2024-02-22,New,16,504.760009765625
66768157,Singrauli,131116,2023-09-04,Inactive,3,502.8999938964844
66827191,Alwar,409528,2023-11-19,New,11,1808.4200439453125
66866026,Ahmedabad,410022,2023-07-05,Regular,13,802.7899780273438
66886852,Korba,953555,2024-03-24,Inactive,19,1546.7900390625
66932104,Shahjahanpur,219750,2023-10-19,Premium,3,976.7100219726562
66943324,Gorakhpur,851838,2023-08-13,Premium,19,1013.5700073242188
67046342,Vadodara,38403,2023-09-11,New,6,207.69000244140625
67092149,Davanagere,619381,2023-12-16,Premium,1,376.4800109863281
67215939,Erode,699508,2024-01-03,New,12,1427.9100341796875
67271824,Salem,368044,2024-09-13,Inactive,11,1765.06005859375
67277562,Ghaziabad,721656,2023-11-20,Inactive,10,1951.5899658203125
67302239,Kozhikode,525311,2023-10-29,Regular,7,1463.72998046875
67310893,Chennai,286135,2024-04-10,New,19,1592.93994140625
67340606,Tirunelveli,991020,2024-06-20,Premium,6,263.5799865722656
67383024,Kollam,436202,2024-04-10,Premium,14,1240.9000244140625
67386193,Pali,488313,2024-06-01,Regular,14,1029.97998046875
67402645,Phagwara,737896,2023-03-25,Inactive,15,1084.9300537109375
67465084,Ratlam,549174,2023-11-02,Premium,20,1001.969970703125
67528368,Suryapet,173070,2023-04-16,Premium,13,1897.75
67538982,Shivpuri,230324,2023-08-21,Premium,6,1257.7099609375
67696145,Bettiah,523966,2023-06-06,Regular,18,482.94000244140625
67701771,Mathura,928001,2023-11-14,Premium,9,550.5
67708491,Patiala,872616,2024-10-12,Inactive,10,586.9600219726562
67711384,Bilaspur,116890,2024-09-06,Premium,8,700.5999755859375
67729191,Karimnagar,981853,2023-12-31,New,17,722.6900024414062
67749649,Mira-Bhayandar,222577,2024-04-10,Inactive,11,281.1600036621094
67829645,Jamalpur,675581,2023-11-08,New,4,711.8300170898438
67896836,Gulbarga,976912,2024-09-16,New,15,469.0299987792969
67908555,Chittoor,757455,2023-04-21,New,16,1746.8299560546875
67918495,Ratlam,878680,2023-10-28,Inactive,16,496.6499938964844
67952740,Raebareli,304107,2024-07-17,Regular,19,319.1000061035156
67960179,Bidar,366198,2024-06-28,Premium,10,1797.8900146484375
68016312,Orai,118987,2024-09-24,Regular,5,1093.9200439453125
68063317,Muzaffarnagar,732932,2024-10-21,Inactive,4,1316.22998046875
68128937,Panipat,688117,2024-03-07,New,4,1817.6199951171875
68159723,Orai,197279,2024-05-21,New,6,1214.6199951171875
68164013,Malegaon,4515,2023-06-29,New,1,1061.8199462890625
68196920,Rewa,437649,2023-10-29,Regular,15,1810.280029296875
68219091,Ongole,443175,2024-10-04,Regular,16,529.8699951171875
68307253,Dewas,100051,2024-10-24,Premium,7,1547.0699462890625
68341636,Aurangabad,778819,2024-08-27,Premium,19,1043.699951171875
68419593,Patna,602979,2023-10-19,Inactive,5,1769.510009765625
68475914,Kishanganj,766236,2023-10-27,Inactive,6,1615.8399658203125
68486301,Kanpur,146326,2023-04-26,Inactive,10,205.49000549316406
68661619,Darbhanga,164675,2024-07-18,Inactive,1,1343.0699462890625
68692574,Bharatpur,841899,2024-08-07,Inactive,13,1503.9300537109375
68703613,Imphal,939188,2023-11-26,Inactive,6,919.3400268554688
68714053,Nanded,861394,2024-07-19,New,18,1474.77001953125
68754962,Khammam,12144,2023-10-26,Inactive,2,512.27001953125
68857118,Nanded,149991,2024-06-23,New,4,1596.97998046875
68906393,Jalgaon,278297,2024-06-13,Regular,13,1094.3499755859375
68939350,Machilipatnam,156078,2023-04-28,Premium,17,304.510009765625
68941950,Bhusawal,856620,2024-07-02,New,8,210.86000061035156
68965787,Dhule,571328,2024-10-09,Premium,19,1431.949951171875
68985290,Ujjain,770279,2023-12-11,Premium,17,1779.0999755859375
69034027,Nagaon,299457,2024-06-02,Regular,4,1230.0799560546875
69088723,Hapur,547704,2024-10-12,New,8,1050.739990234375
69089982,Noida,758620,2024-09-16,Inactive,5,1831.0899658203125
69126963,Mirzapur,838057,2024-02-21,Premium,19,1352.4100341796875
69219122,Pimpri-Chinchwad,579100,2024-10-09,Premium,17,1177.3399658203125
69240186,Kottayam,850470,2024-04-16,Regular,8,884.0
69242672,Gandhidham,791492,2023-04-19,Regular,3,1490.72998046875
69276352,Mysore,458924,2023-05-20,Inactive,2,1425.6400146484375
69339331,Raurkela Industrial Township,343490,2024-03-02,Regular,5,1567.1800537109375
69340015,Tenali,314322,2023-10-31,Premium,16,1168.219970703125
69353754,Medininagar,818142,2024-01-24,Premium,8,1154.0899658203125
69364309,Haridwar,55710,2024-09-22,Regular,6,636.8300170898438
69415494,Rajkot,742368,2023-03-23,New,9,706.6699829101562
69416782,Bijapur,48895,2024-06-21,Regular,8,646.2000122070312
69516494,Kanpur,520506,2024-09-23,Regular,12,1291.9200439453125
69632084,Etawah,59625,2024-04-07,Premium,17,1400.31005859375
69749541,Satara,316215,2023-06-06,Premium,1,1412.5799560546875
69761993,Gangtok,661415,2024-08-06,New,6,551.0
69762479,Jamalpur,666332,2024-03-25,New,19,1766.6099853515625
69863493,Junagadh,342288,2023-06-09,Regular,6,1620.010009765625
69908484,Udupi,819988,2024-08-08,New,8,382.07000732421875
69925688,Nandyal,920703,2024-02-25,Inactive,20,1350.6700439453125
70084516,Pallavaram,932798,2024-03-10,New,11,486.510009765625
70168151,Jamalpur,336495,2024-09-17,Regular,8,493.6400146484375
70170606,Purnia,264083,2024-07-11,Premium,19,921.510009765625
70179018,Bhiwani,759090,2024-09-11,New,5,1725.7900390625
70220141,Sambalpur,988097,2024-03-24,Premium,13,469.6000061035156
70221073,Etawah,358801,2023-05-22,Premium,16,1074.2099609375
70230254,Suryapet,377043,2023-12-24,New,14,1488.4200439453125
70243933,Mahbubnagar,829779,2023-08-05,Regular,13,476.9100036621094
70363568,Shahjahanpur,354549,2023-08-03,New,13,1632.22998046875
70372270,Ichalkaranji,993809,2023-08-05,New,15,1420.7099609375
70391758,Tezpur,246888,2023-06-09,Premium,4,1961.010009765625
70420271,Bhusawal,913157,2023-12-09,New,19,680.280029296875
70459847,Bhopal,973977,2024-08-29,Premium,12,324.5799865722656
70529459,Pondicherry,829855,2023-05-04,Regular,5,203.0500030517578
70543108,Rajahmundry,573783,2024-09-20,Regular,6,1354.969970703125
70554546,Bulandshahr,169284,2024-04-19,Inactive,14,1601.9100341796875
70589930,Sambalpur,353937,2023-09-29,Premium,12,985.22998046875
70608515,Belgaum,962036,2024-07-13,Inactive,4,1601.81005859375
70615775,Ludhiana,912652,2024-01-07,Inactive,15,233.1199951171875
70798876,Dhanbad,639571,2024-10-04,New,16,1154.75
70820304,Adoni,918082,2024-01-17,Premium,13,420.8900146484375
70867736,Ambattur,596147,2024-05-29,Premium,17,574.1799926757812
70965437,Alwar,361355,2024-03-22,Inactive,17,1220.760009765625
70966268,Arrah,757376,2023-10-03,New,15,541.9400024414062
70976153,Ahmednagar,541588,2024-03-01,New,7,1480.300048828125
71176678,Dhule,103327,2024-05-05,Regular,20,669.5800170898438
71189232,New Delhi,116341,2024-06-28,Inactive,14,1754.1400146484375
71229024,Jamalpur,761366,2024-02-10,New,4,1869.02001953125
71235336,Bokaro,551761,2024-01-30,Regular,16,248.2100067138672
71252391,Kulti,40488,2024-05-24,New,8,1558.969970703125
71276926,Nangloi Jat,116387,2023-11-21,Inactive,10,1226.0999755859375
71321741,Saharsa,205275,2024-02-27,Regular,18,1734.3199462890625
71411879,Etawah,363775,2024-10-23,Regular,4,1743.8699951171875
71607166,Rohtak,242409,2023-09-18,Inactive,11,1251.8800048828125
71615827,Bulandshahr,346706,2024-03-23,Premium,3,900.97998046875
71643758,Kottayam,445878,2024-09-16,Inactive,7,780.2000122070312
71688530,Kavali,528749,2024-03-18,Regular,1,1541.219970703125
71694275,Aurangabad,914570,2023-06-02,Regular,8,476.3399963378906
71755645,Pallavaram,279065,2024-04-12,Regular,10,963.4400024414062
71767248,Jalandhar,966465,2024-11-01,New,4,719.469970703125
71771782,Farrukhabad,382294,2023-05-23,Inactive,8,1091.6099853515625
71890882,Fatehpur,316173,2024-03-16,Premium,6,907.3699951171875
71902700,Bhind,91752,2024-02-05,Regular,10,824.3099975585938
71905368,Bathinda,943076,2023-05-24,Premium,7,479.45001220703125
71956734,Adoni,396862,2024-07-04,New,8,1219.72998046875
72079189,Hosur,446112,2023-05-23,Inactive,17,1383.050048828125
72089140,Kamarhati,462353,2024-06-04,Regular,18,1751.469970703125
72132838,Raurkela Industrial Township,367210,2023-10-28,Premium,8,567.1300048828125
72164737,Udaipur,685858,2023-08-16,Premium,6,377.3599853515625
72263318,Fatehpur,398070,2023-06-23,Inactive,8,1372.050048828125
72287157,Machilipatnam,289225,2023-08-29,New,20,1706.7099609375
72359843,Kalyan-Dombivli,739018,2024-09-24,Premium,18,888.4299926757812
72366758,Ichalkaranji,228827,2023-11-19,Inactive,9,513.7000122070312
72393904,Mumbai,130954,2024-07-25,Inactive,8,1920.5999755859375
72415263,Pallavaram,624264,2023-05-29,Regular,20,1914.1800537109375
72489544,Siwan,332066,2024-09-19,Inactive,17,1600.1700439453125
72495274,Aizawl,945908,2024-01-30,New,11,1364.510009765625
72564495,Gandhidham,140024,2024-03-13,New,11,1015.8099975585938
72576730,Chennai,734650,2024-02-17,Regular,5,1971.6700439453125
72605638,Korba,823516,2024-09-02,Inactive,12,983.8400268554688
72667140,Mysore,827748,2023-07-30,Premium,9,1106.219970703125
72675976,Bhusawal,99296,2024-07-15,Premium,14,710.1799926757812
72702075,Jalna,362822,2024-07-01,Regular,5,1863.1800537109375
72760434,Kozhikode,330665,2024-10-07,Premium,10,1843.510009765625
72797139,Dhule,722930,2023-07-17,Regular,5,492.0
72797175,Loni,660030,2023-11-17,Regular,7,426.0899963378906
72857290,Sasaram,9157,2023-09-20,Inactive,13,1806.010009765625
72889295,Sasaram,545125,2024-05-07,New,18,1965.81005859375
72917958,Sirsa,261102,2023-12-19,New,6,1772.6700439453125
72942753,Gurgaon,484481,2024-09-09,Regular,5,664.010009765625
72946405,Kulti,547077,2024-02-07,Premium,6,1287.780029296875
73061709,Uluberia,214812,2024-08-22,Premium,1,1557.5699462890625
73098723,Coimbatore,17255,2024-02-22,New,1,474.4100036621094
73363613,Gopalpur,173439,2023-04-14,Premium,3,400.0
73377004,Delhi,989634,2023-09-11,Regular,4,438.30999755859375
73392739,Bikaner,682021,2024-03-17,New,18,1378.5
73393269,Ajmer,857535,2024-06-11,Regular,8,1615.199951171875
73428596,Kakinada,530738,2023-08-18,Inactive,16,808.239990234375
73586244,Erode,392999,2024-02-28,New,1,377.07000732421875
73639935,Medininagar,528705,2023-09-21,Inactive,10,360.9100036621094
73654821,Vijayawada,570349,2023-10-16,New,18,1892.1800537109375
73660582,Agra,457942,2024-10-20,Premium,18,1045.530029296875
73661993,Hajipur,170699,2024-08-28,Inactive,2,1800.6199951171875
73679086,Dibrugarh,181712,2023-07-12,New,16,1297.469970703125
73727901,Solapur,164307,2024-05-27,Premium,15,1299.489990234375
73735548,Haldia,567104,2023-06-11,Premium,7,554.6500244140625
73799927,Ambala,580131,2023-04-28,New,4,1121.27001953125
73807097,Firozabad,795626,2023-12-12,Inactive,7,557.1099853515625
73869823,Mysore,570165,2023-05-18,Regular,8,1225.489990234375
73891999,Sambalpur,966637,2024-07-22,New,11,1681.9100341796875
73933840,Raiganj,664697,2024-03-12,Regular,10,1339.52001953125
74038361,Khandwa,27671,2023-10-02,New,15,236.72000122070312
74172010,Tadipatri,216145,2023-05-08,Inactive,3,1963.77001953125
74174956,Latur,254231,2024-09-26,Regular,20,1583.4000244140625
74179536,Nizamabad,835800,2024-10-14,Inactive,18,517.72998046875
74195536,Amaravati,861407,2024-10-09,Premium,5,650.6199951171875
74212242,Allahabad,725534,2023-10-12,Premium,2,1065.52001953125
74230420,Mathura,421244,2024-03-26,Regular,17,1315.3800048828125
74231111,Thane,190824,2023-10-05,Premium,15,514.3099975585938
74313592,Pimpri-Chinchwad,683667,2024-09-10,Premium,3,1208.68994140625
74352908,Guntakal,653024,2024-03-31,Inactive,13,1879.6099853515625
74515162,Durgapur,233703,2024-08-19,New,10,1605.1300048828125
74548003,Erode,455503,2024-07-15,Regular,9,1412.0400390625
74572121,Mau,562013,2024-08-20,Inactive,15,890.77001953125
74682740,Rewa,875966,2024-06-17,Regular,10,1507.280029296875
74694186,Hubli–Dharwad,956627,2024-09-14,Inactive,3,1566.5
74735607,Raipur,474552,2023-12-30,Inactive,6,935.7999877929688
74761384,Nadiad,751611,2024-10-27,Premium,12,1550.3699951171875
74762653,Kakinada,58056,2024-01-22,Premium,9,1996.530029296875
74833221,Nashik,247247,2024-04-28,Regular,1,1764.0699462890625
74840437,Korba,807661,2024-03-10,Inactive,1,330.1700134277344
75025941,Jalna,210807,2023-03-26,Premium,15,323.1199951171875
75028268,Kirari Suleman Nagar,412117,2023-11-13,Inactive,10,620.030029296875
75038062,Avadi,554021,2024-05-18,New,19,1882.449951171875
75073623,Kumbakonam,470494,2024-05-19,New,19,1042.050048828125
75081265,Nizamabad,292847,2023-05-04,Premium,2,958.1699829101562
75082508,Navi Mumbai,757007,2024-01-10,Premium,10,961.8099975585938
75137446,Kochi,484847,2024-03-30,New,10,1290.7900390625
75213636,Sonipat,971252,2024-07-01,Inactive,5,1482.8299560546875
75244116,Gorakhpur,112503,2023-10-09,Inactive,10,426.9700012207031
75289676,Bardhaman,123617,2023-07-20,Inactive,19,1170.530029296875
75464725,Sambhal,629342,2023-12-02,Inactive,20,1805.77001953125
75467328,Siliguri,966869,2023-04-07,Inactive,14,691.6400146484375
75474920,Serampore,234962,2024-10-20,Regular,18,569.22998046875
75490147,Vadodara,404379,2023-03-17,Inactive,2,497.55999755859375
75510747,Fatehpur,186578,2024-03-18,New,7,555.1799926757812
75560116,Karaikudi,425210,2024-10-04,Regular,3,708.219970703125
75566105,Hyderabad,871594,2024-03-20,Regular,18,1432.530029296875
75632045,Silchar,207255,2023-08-10,Regular,15,1268.2900390625
75640174,Akola,186830,2024-07-26,Premium,2,1380.5400390625
75674671,Tadipatri,851131,2024-04-01,New,13,1085.52001953125
75732571,Muzaffarnagar,882501,2024-04-20,New,20,1981.719970703125
75739462,Satna,756186,2024-06-23,Premium,2,1474.27001953125
75752515,Ballia,636676,2024-04-17,Premium,14,763.1500244140625
75828735,Ramagundam,717189,2023-05-05,New,18,1400.050048828125
75836905,Ongole,444579,2023-12-07,Inactive,4,817.25
75860724,Aizawl,763550,2023-06-12,Premium,4,462.1700134277344
75892474,Guntur,353826,2023-08-27,New,17,564.8900146484375
75908967,Yamunanagar,915923,2023-06-03,Regular,14,1095.5799560546875
75913572,Guna,325080,2024-03-26,Inactive,9,1844.0699462890625
75928073,Udupi,442492,2023-08-01,Inactive,20,1684.8399658203125
75944533,Jabalpur,760017,2023-10-21,Inactive,19,577.8900146484375
75984768,Guwahati,737567,2024-08-05,Regular,14,1723.199951171875
76008165,Katihar,262577,2024-02-07,Premium,6,1724.43994140625
76019750,Thiruvananthapuram,320360,2024-01-04,New,20,310.8299865722656
76020843,New Delhi,619007,2024-06-25,Regular,6,784.7000122070312
76082627,Jehanabad,877090,2024-07-03,Inactive,4,770.0
76202036,Gwalior,620579,2024-03-11,Inactive,13,1118.75
76212152,Agra,685797,2024-10-11,Premium,13,1767.81005859375
76218218,Etawah,638879,2024-05-04,Inactive,10,1170.5699462890625
76257013,Mango,643300,2023-08-02,New,16,1812.1500244140625
76309170,Bhind,592981,2023-11-26,Regular,18,1824.4300537109375
76327561,Adoni,471009,2023-08-14,Inactive,5,553.1199951171875
76359458,Hosur,894432,2023-07-22,New,2,1638.0799560546875
76377003,Chandigarh,145664,2024-08-07,Inactive,10,842.6599731445312
76438648,Dewas,418024,2023-04-10,New,6,854.6799926757812
76441843,Gulbarga,583506,2023-05-28,New,10,1437.5400390625
76512976,Belgaum,874947,2024-07-27,New,5,279.8900146484375
76533277,Gangtok,912071,2023-10-11,New,16,1857.6500244140625
76602787,Mehsana,856383,2024-04-07,New,9,1683.7099609375
76604145,Rourkela,767461,2023-03-22,Regular,14,1276.8800048828125
76830090,Panipat,292989,2024-04-04,New,4,821.8300170898438
76850859,Berhampur,103202,2023-12-29,Inactive,19,468.7900085449219
76857266,Mumbai,3787,2024-06-22,Premium,17,1514.2099609375
76864442,Karnal,395170,2023-07-31,Regular,13,1565.6700439453125
76917159,Ludhiana,591173,2024-06-23,Premium,11,1777.8299560546875
76925460,Kharagpur,501619,2024-05-17,Regular,2,1526.550048828125
76970363,Firozabad,826966,2023-12-28,Regular,14,1237.800048828125
76971644,Thoothukudi,796020,2024-09-20,Inactive,20,1812.27001953125
76987910,Shahjahanpur,847001,2024-03-08,Inactive,5,728.5399780273438
77007315,Satara,867852,2023-11-05,Premium,10,1750.5899658203125
77015367,Chittoor,58142,2024-07-17,Regular,8,288.0799865722656
77031496,Pimpri-Chinchwad,196025,2023-12-28,New,7,404.1099853515625
77035814,Bhimavaram,250593,2023-06-03,Inactive,11,585.3499755859375
77085443,Naihati,455466,2024-03-15,Regular,9,1742.6300048828125
77086074,Hazaribagh,41866,2023-12-02,Regular,3,737.0
77086539,Sangli-Miraj & Kupwad,813233,2024-05-14,New,3,1591.27001953125
77128325,Satna,833563,2023-08-05,Regular,2,1483.9200439453125
77161976,Dindigul,243125,2024-07-05,Regular,8,1498.8299560546875
77214094,Khammam,105283,2023-07-09,New,6,1957.3499755859375
77217240,Karawal Nagar,585326,2024-09-11,Premium,9,414.760009765625
77220027,Coimbatore,387538,2023-12-11,Premium,16,551.8099975585938
77303171,Guna,876392,2023-08-22,Inactive,19,452.8599853515625
77306672,Motihari,249750,2024-09-16,Regular,20,456.239990234375
77320193,Jalgaon,816791,2024-10-03,Premium,4,1568.02001953125
77345018,Udupi,407746,2024-07-26,Regular,1,828.2000122070312
77397957,Coimbatore,754911,2024-02-14,New,14,1913.7099609375
77497950,Kolkata,579158,2023-05-14,New,7,1852.77001953125
77559557,Madurai,639717,2023-08-28,New,9,601.1500244140625
77614510,Sirsa,615594,2023-03-28,Inactive,8,1877.9300537109375
77618011,Silchar,207673,2024-05-16,Inactive,11,454.0400085449219
77625089,Rourkela,735727,2023-10-23,New,1,1879.3900146484375
77661491,Hosur,276733,2024-06-23,New,20,1628.56005859375
77673290,Sagar,627474,2024-11-04,Premium,7,1881.3900146484375
77768189,Machilipatnam,468910,2023-06-17,Regular,3,434.6199951171875
77811864,Miryalaguda,829480,2023-09-10,Premium,12,1712.2900390625
77862447,Bally,410832,2023-07-14,New,3,721.0399780273438
77869660,Gandhinagar,843445,2023-11-20,Premium,8,439.4100036621094
77903462,Thane,224382,2024-09-20,Inactive,19,206.8699951171875
77921718,Thrissur,368568,2023-11-21,Premium,3,1952.1700439453125
77961205,Burhanpur,921503,2023-06-27,Premium,7,1445.8499755859375
78014505,Kottayam,798846,2023-04-09,New,1,696.2899780273438
78053306,Visakhapatnam,436981,2024-06-27,Inactive,6,1037.0899658203125
78157360,Udaipur,574799,2024-08-05,Regular,20,1310.8699951171875
78158536,Imphal,390560,2024-04-07,Premium,16,705.469970703125
78209683,Jhansi,441254,2024-02-13,Premium,1,1077.219970703125
78254569,Kalyan-Dombivli,427888,2023-11-30,Regular,8,1559.1800537109375
78267238,Warangal,86601,2024-07-07,Inactive,1,301.2099914550781
78394303,Bilaspur,740219,2023-07-31,Inactive,1,1590.5400390625
78412820,Siliguri,795903,2024-07-18,New,8,1009.5800170898438
78439088,Ballia,527348,2024-06-27,Regular,6,1507.0400390625
78572233,Siwan,584166,2023-10-26,Regular,7,1845.280029296875
78614729,Tiruvottiyur,591291,2024-09-05,New,10,1786.9100341796875
78678612,Mehsana,505469,2024-06-20,Premium,1,795.0599975585938
78725001,Machilipatnam,343097,2024-11-01,Regular,15,1105.1500244140625
78732957,Malegaon,654544,2024-08-12,New,8,1148.9300537109375
78738569,Dewas,342448,2023-05-10,Inactive,4,376.5
78748184,Karawal Nagar,273092,2023-11-22,Regular,13,533.739990234375
78750264,Ratlam,192232,2024-09-19,Inactive,7,1664.8199462890625
78806824,Guntakal,408800,2024-01-08,Premium,20,1027.4100341796875
78841932,Guna,907803,2024-04-19,Inactive,4,979.6300048828125
78847070,Anantapur,478537,2023-07-27,Inactive,12,1918.0400390625
78868716,Madhyamgram,179333,2023-12-10,Inactive,5,1774.4100341796875
78903046,Karawal Nagar,481302,2023-04-16,Regular,7,1371.8299560546875
78961097,Udupi,387337,2024-04-26,Inactive,16,1375.6400146484375
79076101,Ujjain,998849,2024-01-15,Premium,2,870.1900024414062
79135318,Saharanpur,317779,2023-06-14,Inactive,17,454.29998779296875
79155946,Thiruvananthapuram,506102,2023-09-05,New,17,1799.47998046875
79169760,Nagaon,233710,2024-09-12,New,11,932.4400024414062
79206969,Jamalpur,574469,2023-11-17,Regular,1,721.1300048828125
79257353,Jaunpur,524267,2023-09-24,New,6,291.9599914550781
79298972,Nadiad,685405,2023-06-25,Regular,5,1975.1300048828125
79369660,Purnia,782515,2023-12-11,Premium,13,1085.68994140625
79478655,Silchar,627881,2024-08-15,Regular,9,1845.260009765625
79591237,Thane,394025,2023-12-23,Premium,6,1695.6400146484375
79592021,Chittoor,463029,2024-02-16,Regular,1,291.2900085449219
79607319,Indore,988411,2023-08-31,New,6,942.1400146484375
79628054,Pondicherry,820810,2024-10-25,Premium,5,1737.81005859375
79630614,Sasaram,880263,2024-07-13,Regular,3,362.45001220703125
79672044,Hapur,964688,2023-12-17,New,8,1115.8800048828125
79695653,Sonipat,361030,2023-08-07,Regular,11,728.6500244140625
79726146,Kozhikode,826054,2023-10-04,New,4,220.08999633789062
79742293,Hajipur,123910,2024-02-11,Regular,17,1608.81005859375
79764458,Etawah,466737,2023-12-21,New,3,501.25
79764621,Rajahmundry,148516,2023-05-15,Premium,5,1830.6099853515625
79773912,Jaunpur,669886,2023-10-06,Regular,7,751.72998046875
79789048,Ozhukarai,401049,2023-11-04,Regular,17,771.0499877929688
79866758,Malda,912239,2023-04-13,Inactive,14,598.030029296875
79895967,Chennai,715090,2024-05-05,Regular,8,1829.1600341796875
79916464,Shahjahanpur,261246,2024-02-13,New,17,539.7899780273438
79919160,Silchar,216361,2023-12-30,Premium,8,565.6099853515625
79942821,Madhyamgram,776819,2023-09-05,Premium,19,1652.3499755859375
79944855,Indore,203524,2024-10-31,Regular,6,1440.06005859375
79960955,New Delhi,606822,2023-05-23,New,18,381.6199951171875
79991320,Kumbakonam,316134,2024-03-25,New,5,537.9400024414062
80269328,Ambattur,153808,2023-05-03,Premium,15,976.3599853515625
80269862,Silchar,725705,2024-10-17,Premium,3,1265.18994140625
80286283,Ahmednagar,167124,2023-10-10,Regular,8,311.010009765625
80315623,Loni,205436,2024-10-14,New,14,1313.72998046875
80371626,Karimnagar,865438,2024-10-02,New,20,1033.0699462890625
80404839,Katni,642727,2023-04-13,Inactive,10,1537.3499755859375
80419534,Sagar,841623,2024-01-02,Premium,19,993.780029296875
80476444,Eluru,868809,2024-05-27,Premium,1,1677.06005859375
80499378,South Dumdum,642495,2024-09-17,Inactive,3,759.030029296875
80517784,Raiganj,418404,2024-07-05,Regular,7,513.2000122070312
80567870,Khammam,390449,2024-06-05,Regular,1,1769.489990234375
80571942,Kishanganj,140451,2023-09-01,Regular,10,980.6400146484375
80696046,Agartala,977594,2023-11-08,Inactive,11,623.22998046875
80759416,Junagadh,680825,2024-02-11,Premium,5,1637.8499755859375
80761521,Latur,257938,2024-05-17,Inactive,5,850.5599975585938
80796977,Deoghar,659205,2024-06-28,Premium,7,1170.8399658203125
80800079,Bidhannagar,221116,2023-05-12,Inactive,18,508.8399963378906
80833965,Sangli-Miraj & Kupwad,268118,2023-09-05,Inactive,13,1896.199951171875
80850753,Thane,717111,2023-12-15,Premium,6,1695.6800537109375
80858127,Raichur,114778,2024-08-01,Premium,10,1703.3900146484375
80862136,Ambattur,924868,2024-03-31,Premium,16,393.2799987792969
80875034,Mahbubnagar,197561,2023-07-15,Inactive,4,1407.9200439453125
80935110,Tumkur,983869,2023-07-14,Regular,16,1855.699951171875
80952275,Bongaigaon,154167,2024-07-06,New,17,1928.27001953125
80954112,Jammu,296499,2023-06-06,New,6,1672.3699951171875
81046421,Kalyan-Dombivli,657178,2024-05-03,Inactive,6,484.3699951171875
81088747,Ujjain,941766,2024-06-14,Regular,3,1238.989990234375
81091233,Durgapur,538157,2024-04-24,Regular,4,1993.0699462890625
81102955,Bhiwani,804911,2024-07-12,Premium,16,1403.6800537109375
81136091,Nanded,578739,2024-03-27,Regular,15,1205.9599609375
81160474,Aizawl,841396,2023-08-02,Premium,19,447.54998779296875
81174361,Bhopal,487403,2024-07-16,Inactive,12,223.2899932861328
81183415,Imphal,593985,2024-01-31,Regular,19,1980.6600341796875
81200164,Anantapur,891346,2024-08-30,Regular,10,337.07000732421875
81229704,Noida,89095,2024-03-22,Premium,10,429.0400085449219
81337068,Thiruvananthapuram,958921,2024-01-28,Regular,10,1509.0400390625
81346291,Nizamabad,656769,2023-08-07,Premium,11,490.4800109863281
81352781,Dehradun,455587,2024-02-27,Regular,4,564.5499877929688
81373608,Durg,701263,2023-06-14,Inactive,4,605.469970703125
81377917,Maheshtala,538657,2023-04-23,Inactive,16,739.1400146484375
81382213,Burhanpur,952694,2024-05-18,Inactive,9,845.8499755859375
81420960,Hazaribagh,367446,2023-05-21,Inactive,2,269.3999938964844
81462774,Junagadh,513437,2024-03-13,Regular,12,1895.0400390625
81500385,Ludhiana,51633,2023-11-05,New,12,772.6400146484375
81528623,Jamshedpur,156998,2024-06-08,Premium,3,957.9400024414062
81533356,Tiruppur,63954,2024-01-28,Premium,14,674.2999877929688
81541985,Asansol,221829,2023-04-30,Regular,17,894.3400268554688
81584486,Hazaribagh,87603,2024-01-24,Inactive,2,369.75
81605722,Salem,610584,2023-11-18,Regular,15,856.010009765625
81655250,Madurai,851454,2023-07-04,Regular,17,1399.6700439453125
81757554,Shimoga,591693,2024-04-18,Premium,12,1815.02001953125
81763298,Ichalkaranji,469063,2023-07-29,Premium,1,1747.1400146484375
81808190,Bhusawal,611142,2023-07-06,Inactive,1,796.969970703125
81822494,Sri Ganganagar,342395,2024-07-14,New,9,1284.6800537109375
81822935,Nanded,425857,2023-08-19,Regular,18,1808.93994140625
