campaign_id,campaign_name,date,channel,impressions,clicks,conversions,spend,revenue_generated
55061,Flash Sale,2023-04-11,SMS,9905.0,575.0,43.0,1377.8699951171875,7318.25
55131,Membership Drive,2023-04-06,Email,4990.0,746.0,21.0,3226.929931640625,5352.10986328125
55142,App Push Notification,2023-08-31,Social Media,1386.0,117.0,55.0,3348.969970703125,5297.35009765625
55594,New User Discount,2024-07-02,Email,4990.0,531.0,26.0,2983.340087890625,6924.2099609375
55629,Email Campaign,2023-07-24,Social Media,9304.0,202.0,80.0,2119.360107421875,3657.340087890625
55717,App Push Notification,2023-11-29,Social Media,1970.0,960.0,93.0,1042.1600341796875,6581.14990234375
55745,Membership Drive,2023-11-03,App,1467.0,807.0,68.0,3026.449951171875,2772.47998046875
55823,App Push Notification,2024-05-02,Email,9047.0,817.0,57.0,1084.6400146484375,9928.8701171875
56268,Category Promotion,2024-06-15,SMS,2829.0,908.0,95.0,1635.1600341796875,2569.199951171875
56597,Referral Program,2024-01-28,SMS,4946.0,416.0,80.0,2868.110107421875,4311.14013671875
56958,Weekend Special,2023-06-04,Email,3044.0,581.0,93.0,1177.56005859375,4539.81982421875
57219,Flash Sale,2024-03-27,Email,9351.0,445.0,74.0,3158.93994140625,8779.01953125
57325,Membership Drive,2024-01-22,Social Media,7439.0,173.0,30.0,1089.3900146484375,9691.2197265625
57394,Referral Program,2024-10-30,App,3328.0,377.0,75.0,3212.25,3778.570068359375
57397,Flash Sale,2023-05-02,Social Media,8543.0,227.0,44.0,1371.530029296875,8075.419921875
57508,Flash Sale,2023-06-14,Social Media,4090.0,605.0,23.0,1526.8499755859375,3045.820068359375
57578,Category Promotion,2023-08-19,Social Media,2159.0,866.0,83.0,1404.280029296875,8691.7900390625
57758,App Push Notification,2023-07-05,Social Media,1561.0,460.0,56.0,4290.31005859375,7458.85986328125
57826,Flash Sale,2023-08-26,App,9963.0,378.0,65.0,3456.510009765625,6331.3798828125
58459,App Push Notification,2024-01-22,App,5070.0,203.0,88.0,4098.56982421875,5500.9599609375
58612,Referral Program,2023-11-24,Social Media,8131.0,250.0,94.0,2137.5400390625,6470.85009765625
59157,Category Promotion,2024-01-07,App,6797.0,587.0,97.0,3058.8701171875,2304.4599609375
59171,App Push Notification,2023-08-24,Social Media,1664.0,322.0,65.0,3118.5,6727.77001953125
59743,Membership Drive,2023-05-27,Email,6728.0,760.0,78.0,4676.56005859375,2483.68994140625
59928,Category Promotion,2024-02-13,Social Media,6732.0,232.0,83.0,2894.85009765625,4069.93994140625
60066,Membership Drive,2024-05-04,SMS,5712.0,944.0,34.0,2190.419921875,3599.219970703125
60258,Flash Sale,2023-11-28,App,5931.0,452.0,14.0,4175.6298828125,7495.66015625
60550,Referral Program,2024-06-14,Email,9811.0,210.0,12.0,3460.169921875,2660.139892578125
60737,Flash Sale,2024-04-05,App,6464.0,663.0,64.0,2382.590087890625,5045.7900390625
60762,App Push Notification,2023-07-28,Social Media,3770.0,331.0,29.0,2698.360107421875,2225.89990234375
60852,Festival Offer,2023-10-05,Email,9710.0,713.0,86.0,4501.7998046875,5094.0400390625
60966,Flash Sale,2024-11-04,App,2712.0,161.0,89.0,4870.22998046875,2626.780029296875
60990,Flash Sale,2023-03-29,App,7888.0,798.0,61.0,3170.659912109375,4184.41015625
61001,Weekend Special,2024-01-19,SMS,1823.0,393.0,38.0,2446.830078125,8409.5498046875
61068,Email Campaign,2023-06-05,Email,5700.0,685.0,40.0,4073.06005859375,8323.419921875
61298,Referral Program,2023-12-27,Social Media,6737.0,437.0,60.0,1121.219970703125,2554.5
61497,Festival Offer,2024-10-07,SMS,4984.0,871.0,38.0,2497.429931640625,8615.4697265625
61544,New User Discount,2023-07-07,Email,3152.0,784.0,23.0,2896.93994140625,8139.02978515625
61742,Membership Drive,2024-05-27,Email,6045.0,237.0,24.0,3696.89990234375,7584.0400390625
62233,Weekend Special,2024-09-17,App,3415.0,872.0,19.0,4807.33984375,5882.0
62385,Referral Program,2023-09-08,Social Media,7562.0,727.0,37.0,4518.35986328125,6445.740234375
63274,New User Discount,2024-02-15,App,7181.0,884.0,91.0,2822.590087890625,8390.1904296875
63810,New User Discount,2023-12-11,Social Media,1309.0,844.0,58.0,2162.760009765625,6313.6298828125
64010,Membership Drive,2023-08-22,Email,5172.0,334.0,38.0,4124.97021484375,4857.3701171875
64362,App Push Notification,2024-05-03,App,5559.0,276.0,58.0,4143.4599609375,6518.68994140625
64454,Weekend Special,2023-05-15,Social Media,4536.0,628.0,47.0,3309.389892578125,3421.239990234375
64474,Weekend Special,2024-04-08,Email,2844.0,936.0,92.0,4336.06982421875,2814.72998046875
64743,Weekend Special,2023-04-18,Email,7827.0,866.0,42.0,2956.06005859375,7615.60986328125
65073,Weekend Special,2023-08-09,App,7298.0,356.0,54.0,1554.0999755859375,5678.0498046875
65159,Festival Offer,2023-03-29,App,3011.0,896.0,71.0,3345.60009765625,4694.52001953125
65236,Email Campaign,2024-06-09,SMS,7079.0,890.0,63.0,2827.1201171875,7304.56005859375
65370,Membership Drive,2023-10-18,App,4163.0,841.0,83.0,1947.8800048828125,6572.91015625
65468,New User Discount,2024-03-22,SMS,6566.0,617.0,67.0,3180.919921875,4394.759765625
65480,New User Discount,2024-05-23,Email,3026.0,283.0,65.0,3422.840087890625,9159.2001953125
65645,App Push Notification,2024-06-29,Social Media,7384.0,986.0,65.0,4132.35986328125,3756.110107421875
65802,Email Campaign,2023-06-22,App,5278.0,693.0,37.0,2136.52001953125,2636.050048828125
66016,New User Discount,2024-01-07,Social Media,3114.0,145.0,40.0,3548.010009765625,2065.7099609375
66039,Category Promotion,2023-12-02,Email,9821.0,992.0,13.0,3490.77001953125,5132.39013671875
66041,Referral Program,2024-08-08,SMS,1399.0,832.0,69.0,1082.22998046875,5046.91015625
66048,App Push Notification,2024-08-19,SMS,2693.0,566.0,24.0,2435.35009765625,9907.6298828125
66358,Email Campaign,2024-07-13,App,7532.0,786.0,17.0,1880.9200439453125,5275.7900390625
66738,Flash Sale,2024-05-12,App,9952.0,614.0,21.0,3998.429931640625,4392.52978515625
66920,Referral Program,2024-06-17,Social Media,1844.0,424.0,66.0,3701.77001953125,9927.169921875
66951,Festival Offer,2023-07-08,App,5606.0,175.0,48.0,2952.10009765625,7487.4501953125
67106,Membership Drive,2023-10-08,SMS,5400.0,670.0,47.0,4287.7001953125,2612.8701171875
67208,Festival Offer,2024-01-25,App,6898.0,665.0,36.0,4333.080078125,8167.10986328125
67480,Email Campaign,2024-09-26,App,8019.0,604.0,76.0,2216.3798828125,4921.830078125
67981,Festival Offer,2023-07-11,SMS,8022.0,515.0,74.0,4262.08984375,5994.990234375
68051,Referral Program,2023-07-15,SMS,1221.0,370.0,100.0,3246.300048828125,3523.60009765625
68120,Email Campaign,2023-06-19,Email,9104.0,478.0,53.0,4102.259765625,9403.919921875
68222,New User Discount,2023-08-04,Email,9199.0,522.0,45.0,4995.89990234375,5574.35009765625
68501,Membership Drive,2023-05-12,SMS,8379.0,721.0,77.0,2955.570068359375,8980.91015625
68709,New User Discount,2024-09-21,SMS,2557.0,317.0,49.0,2291.659912109375,2573.360107421875
69342,Festival Offer,2023-04-21,App,5630.0,462.0,14.0,3372.27001953125,3064.530029296875
69566,Category Promotion,2024-09-06,Email,3019.0,413.0,59.0,3136.89990234375,2078.47998046875
69760,New User Discount,2024-03-04,SMS,3537.0,131.0,91.0,1202.800048828125,9377.1396484375
69822,Referral Program,2024-08-16,Email,4976.0,380.0,59.0,1090.22998046875,8581.7900390625
69862,Category Promotion,2024-07-08,Social Media,7266.0,643.0,72.0,2974.18994140625,9085.900390625
69877,New User Discount,2023-11-23,SMS,2387.0,443.0,88.0,2598.139892578125,7030.06982421875
69903,Weekend Special,2024-10-27,App,1085.0,706.0,41.0,4118.41015625,3837.050048828125
69938,New User Discount,2024-07-10,App,4510.0,809.0,96.0,3110.10009765625,6764.97998046875
69958,Weekend Special,2023-12-12,Social Media,6631.0,214.0,82.0,2507.669921875,4356.10009765625
70208,Flash Sale,2023-07-25,Email,7490.0,394.0,37.0,4436.240234375,9422.6796875
70659,Category Promotion,2024-09-21,Social Media,1260.0,157.0,27.0,4991.0,7728.4599609375
70917,App Push Notification,2024-07-17,SMS,3656.0,800.0,80.0,1558.9100341796875,4051.9599609375
71028,App Push Notification,2024-10-18,App,9195.0,547.0,39.0,3435.030029296875,9024.9296875
71078,Referral Program,2024-01-19,Social Media,7034.0,297.0,38.0,1826.239990234375,3322.39990234375
71320,New User Discount,2024-02-06,SMS,3618.0,573.0,67.0,1784.75,5049.2900390625
71446,Category Promotion,2024-09-08,App,7445.0,611.0,36.0,3476.8798828125,2079.659912109375
71699,Email Campaign,2024-10-13,SMS,3743.0,573.0,68.0,3512.159912109375,7812.0
71778,Weekend Special,2023-06-27,Email,1176.0,743.0,80.0,1718.3699951171875,9538.98046875
71868,Email Campaign,2024-08-05,App,7001.0,419.0,74.0,1305.550048828125,4501.3701171875
71878,Membership Drive,2024-04-17,SMS,4423.0,933.0,38.0,2250.3701171875,5591.60986328125
72339,Category Promotion,2023-08-20,SMS,1553.0,700.0,54.0,1819.449951171875,5355.31982421875
72423,Membership Drive,2024-08-02,Social Media,2965.0,192.0,90.0,3434.1298828125,4274.33984375
72462,New User Discount,2023-07-03,App,5425.0,343.0,47.0,2328.860107421875,7766.52001953125
72707,New User Discount,2023-09-22,Social Media,4545.0,184.0,54.0,3936.27001953125,4590.02001953125
73593,Festival Offer,2023-09-23,App,1252.0,650.0,63.0,2237.219970703125,9018.3896484375
73720,Referral Program,2023-09-22,SMS,1842.0,427.0,23.0,3148.159912109375,5496.72998046875
73767,Email Campaign,2023-07-13,SMS,5257.0,386.0,76.0,2884.06005859375,7874.56005859375
73874,Festival Offer,2023-11-04,Social Media,3667.0,968.0,40.0,4869.2001953125,5962.75
73925,Membership Drive,2023-10-01,App,5258.0,287.0,50.0,2514.97998046875,6237.68017578125
73931,Festival Offer,2023-10-17,SMS,5971.0,608.0,76.0,2466.239990234375,2084.919921875
73962,Membership Drive,2024-03-24,Email,5615.0,633.0,50.0,4676.64990234375,2678.889892578125
74683,Membership Drive,2024-07-27,Email,7439.0,576.0,44.0,3917.820068359375,9072.2900390625
75000,Flash Sale,2023-11-20,SMS,8770.0,955.0,39.0,1521.449951171875,3317.8798828125
75143,Referral Program,2024-04-05,SMS,5406.0,539.0,37.0,1770.22998046875,9639.6904296875
75283,Email Campaign,2023-06-14,SMS,4151.0,235.0,66.0,2975.340087890625,5299.990234375
75541,Festival Offer,2024-10-05,Social Media,3427.0,380.0,34.0,1833.760009765625,9020.25
75578,Membership Drive,2023-11-26,SMS,5775.0,900.0,54.0,2701.110107421875,9924.73046875
76048,Referral Program,2024-08-19,Email,6442.0,145.0,100.0,3211.43994140625,4547.58984375
76274,App Push Notification,2023-09-16,Social Media,2107.0,422.0,67.0,1757.530029296875,9869.7802734375
76348,App Push Notification,2024-04-17,Email,2373.0,841.0,33.0,3580.030029296875,3312.830078125
76407,New User Discount,2024-01-22,Email,2288.0,705.0,22.0,4923.25,2398.110107421875
76427,New User Discount,2024-01-13,Email,7880.0,481.0,100.0,2961.800048828125,8880.7099609375
76521,New User Discount,2023-05-06,SMS,5675.0,722.0,38.0,2316.159912109375,2219.300048828125
76606,App Push Notification,2023-08-12,Social Media,8123.0,413.0,79.0,3282.080078125,2134.85009765625
76704,New User Discount,2024-02-21,Email,3386.0,117.0,53.0,1357.949951171875,3215.389892578125
77364,Weekend Special,2023-04-03,Social Media,9810.0,153.0,97.0,3459.949951171875,3258.7900390625
77413,Festival Offer,2024-03-13,SMS,1435.0,247.0,72.0,3257.919921875,6781.990234375
77524,Category Promotion,2024-05-07,App,6654.0,453.0,94.0,2484.5,3835.139892578125
77548,Weekend Special,2024-08-08,App,2425.0,467.0,25.0,2054.77001953125,5294.5
77754,Weekend Special,2023-03-17,Social Media,5675.0,404.0,64.0,3685.090087890625,6883.27978515625
78015,Weekend Special,2023-08-16,App,5670.0,495.0,74.0,3211.969970703125,4958.56005859375
78089,Email Campaign,2023-05-22,Email,3597.0,323.0,46.0,3079.75,9804.7900390625
78129,Referral Program,2024-08-12,App,6191.0,486.0,51.0,2833.8798828125,2014.4599609375
78425,Referral Program,2024-02-25,Email,8930.0,994.0,56.0,4798.02978515625,4466.81982421875
78977,Category Promotion,2024-04-23,Social Media,2012.0,134.0,66.0,3816.320068359375,3377.5400390625
79110,New User Discount,2024-01-19,Email,6797.0,933.0,82.0,1481.469970703125,7297.06005859375
79393,New User Discount,2024-03-02,Email,4653.0,192.0,100.0,4915.5498046875,7798.990234375
79554,Flash Sale,2024-10-07,App,4202.0,102.0,17.0,2513.72998046875,6299.72021484375
79888,Festival Offer,2023-03-24,App,5606.0,385.0,43.0,4112.18017578125,9159.1796875
79956,New User Discount,2023-08-08,App,7471.0,645.0,17.0,1878.52001953125,9074.58984375
80123,New User Discount,2023-09-01,Social Media,5915.0,500.0,20.0,3919.81005859375,9103.509765625
80427,Weekend Special,2024-05-21,App,8669.0,575.0,99.0,1518.550048828125,8652.1201171875
80814,Festival Offer,2023-05-30,Email,9761.0,460.0,63.0,4678.02001953125,8689.900390625
81080,New User Discount,2024-07-12,SMS,7792.0,784.0,90.0,1798.800048828125,3943.840087890625
81600,Email Campaign,2024-01-10,SMS,1146.0,912.0,12.0,1156.31005859375,3865.0400390625
81757,Flash Sale,2023-11-15,Social Media,2565.0,932.0,27.0,4671.6201171875,7072.2099609375
81984,Weekend Special,2023-12-10,Email,6380.0,810.0,60.0,2353.969970703125,3058.739990234375
82086,Weekend Special,2023-12-15,Social Media,3980.0,146.0,56.0,2691.239990234375,6653.7099609375
82195,Category Promotion,2023-10-28,App,8617.0,533.0,85.0,1291.780029296875,5143.669921875
82236,Membership Drive,2024-01-29,Email,4659.0,995.0,80.0,4483.580078125,8309.98046875
82548,Membership Drive,2024-03-20,Email,9360.0,846.0,42.0,4633.27001953125,8996.5
83011,New User Discount,2024-01-03,Social Media,9975.0,206.0,11.0,4614.6298828125,4522.81982421875
83441,App Push Notification,2024-06-18,Social Media,6234.0,216.0,14.0,4251.4501953125,3850.68994140625
83907,Weekend Special,2023-06-14,Social Media,8305.0,312.0,23.0,2419.429931640625,6245.97021484375
84111,App Push Notification,2023-07-10,Social Media,2914.0,232.0,45.0,2469.9599609375,4725.14990234375
84366,New User Discount,2024-08-06,App,5984.0,845.0,72.0,2315.1201171875,2505.969970703125
84625,Category Promotion,2024-09-04,SMS,7618.0,145.0,62.0,1987.6800537109375,7711.52978515625
84654,Flash Sale,2023-08-19,App,5840.0,384.0,81.0,1923.510009765625,5169.60009765625
84657,Email Campaign,2024-08-06,Email,9689.0,690.0,61.0,1109.75,9731.2099609375
84838,Weekend Special,2024-09-05,Social Media,4043.0,608.0,32.0,2677.10009765625,5040.8798828125
84920,Festival Offer,2023-12-16,App,7644.0,243.0,27.0,3971.530029296875,3344.2099609375
85521,Membership Drive,2023-08-25,App,2409.0,419.0,71.0,2333.389892578125,8086.16015625
85799,App Push Notification,2024-04-01,App,4730.0,869.0,30.0,4878.43017578125,8407.8203125
86043,Festival Offer,2023-12-02,Social Media,8250.0,842.0,44.0,3962.300048828125,7371.2900390625
86194,App Push Notification,2023-10-30,Social Media,8320.0,539.0,22.0,3977.43994140625,2918.56005859375
86288,Email Campaign,2023-07-10,SMS,5812.0,875.0,53.0,3326.030029296875,6404.97998046875
86408,App Push Notification,2024-01-02,App,3339.0,961.0,70.0,2724.52001953125,6289.9501953125
86556,App Push Notification,2024-03-01,Email,7199.0,695.0,71.0,4503.02001953125,4207.509765625
86830,Festival Offer,2023-09-02,App,5856.0,749.0,48.0,4608.580078125,9997.7001953125
86995,Flash Sale,2023-06-03,App,6088.0,781.0,66.0,4076.18994140625,9543.0595703125
87168,Email Campaign,2023-09-02,Social Media,4986.0,907.0,38.0,2794.010009765625,2460.739990234375
87648,Membership Drive,2024-01-31,Email,7404.0,383.0,31.0,4060.889892578125,5647.77001953125
87705,Email Campaign,2023-09-27,App,5409.0,685.0,74.0,4367.22998046875,5698.8701171875
87706,Category Promotion,2024-06-16,SMS,5168.0,446.0,96.0,1129.1700439453125,9219.7900390625
88019,Festival Offer,2023-06-22,Email,8393.0,477.0,50.0,4940.7900390625,3900.9599609375
88024,Referral Program,2024-07-19,Email,1201.0,866.0,11.0,1443.9599609375,5404.68994140625
88083,Referral Program,2024-05-05,SMS,4270.0,745.0,13.0,4930.7900390625,5009.43994140625
88101,Weekend Special,2023-07-25,Social Media,1345.0,862.0,70.0,3538.320068359375,2591.780029296875
88528,Weekend Special,2023-11-28,App,7007.0,546.0,52.0,1851.22998046875,3595.219970703125
88903,Festival Offer,2024-01-16,Social Media,1951.0,673.0,37.0,2232.419921875,2087.52001953125
88954,Weekend Special,2024-07-01,SMS,7738.0,665.0,43.0,3656.550048828125,9710.0302734375
89176,Festival Offer,2024-10-28,SMS,1666.0,508.0,20.0,3586.4599609375,3395.179931640625
89239,Flash Sale,2023-10-20,App,9414.0,727.0,54.0,3477.22998046875,8898.349609375
89310,Membership Drive,2024-07-16,Social Media,3977.0,907.0,35.0,4993.77001953125,9253.009765625
89439,Membership Drive,2024-07-07,Social Media,3764.0,559.0,78.0,3072.25,5487.27001953125
89611,Referral Program,2024-08-30,Social Media,3326.0,180.0,60.0,1621.3800048828125,2629.6298828125
90342,Category Promotion,2023-12-20,Social Media,3669.0,806.0,77.0,3066.77001953125,4680.02001953125
91435,Email Campaign,2024-08-25,Email,8094.0,411.0,13.0,1047.18994140625,6583.72021484375
91797,Weekend Special,2024-09-03,Email,8856.0,303.0,73.0,2097.22998046875,6508.66015625
91928,Membership Drive,2023-08-26,Email,2307.0,932.0,49.0,3722.31005859375,6958.919921875
92014,Weekend Special,2024-01-25,App,2090.0,305.0,37.0,4579.669921875,5863.75
92123,Festival Offer,2023-05-25,Social Media,2085.0,688.0,59.0,2375.64990234375,2728.75
92221,Weekend Special,2024-04-03,Email,8972.0,640.0,92.0,1349.3599853515625,4183.06982421875
92354,Email Campaign,2024-03-08,Email,7327.0,695.0,45.0,4550.85009765625,3360.14990234375
92672,Flash Sale,2024-08-01,Social Media,6245.0,628.0,19.0,4210.77978515625,7077.9501953125
92735,Referral Program,2024-05-12,App,9980.0,135.0,74.0,3000.8798828125,5665.490234375
92767,Category Promotion,2024-09-05,Social Media,6007.0,655.0,24.0,2240.780029296875,3075.22998046875
93233,Referral Program,2023-07-12,App,2004.0,301.0,16.0,4868.16015625,9433.0
93562,New User Discount,2023-12-24,Social Media,2724.0,946.0,56.0,2386.530029296875,8934.650390625
93593,Membership Drive,2024-01-17,Social Media,2271.0,303.0,28.0,1583.489990234375,7333.39990234375
93783,Flash Sale,2024-04-01,SMS,1868.0,574.0,34.0,1958.699951171875,8191.1201171875
93955,Weekend Special,2023-11-26,SMS,5218.0,680.0,61.0,3956.919921875,3191.60009765625
93963,Flash Sale,2023-10-07,App,4361.0,400.0,78.0,2513.510009765625,3723.2900390625
93990,Category Promotion,2023-06-22,Social Media,6947.0,671.0,44.0,3857.860107421875,5572.35009765625
94176,New User Discount,2023-11-06,SMS,2368.0,367.0,90.0,1648.1300048828125,3168.1298828125
94715,Category Promotion,2023-12-28,Social Media,6228.0,872.0,27.0,3911.260009765625,7865.22021484375
94992,Weekend Special,2024-10-16,App,7529.0,547.0,79.0,4082.139892578125,2765.39990234375
95038,Weekend Special,2023-09-15,Email,5847.0,478.0,35.0,1492.1199951171875,3837.7900390625
95061,App Push Notification,2023-11-26,SMS,8803.0,809.0,92.0,1103.4300537109375,8832.669921875
95306,Festival Offer,2024-04-07,Social Media,7803.0,979.0,23.0,2415.43994140625,9470.830078125
95641,Flash Sale,2024-04-25,App,5483.0,935.0,35.0,1205.5699462890625,4051.590087890625
95720,Festival Offer,2023-06-03,Social Media,2982.0,789.0,90.0,4994.39990234375,2464.030029296875
95773,Email Campaign,2023-10-23,Social Media,6342.0,417.0,33.0,4337.06005859375,7538.93017578125
95809,Festival Offer,2023-04-05,Social Media,7272.0,706.0,96.0,2800.010009765625,9179.48046875
96128,Festival Offer,2023-10-28,SMS,6898.0,955.0,81.0,1783.8399658203125,4865.39990234375
96180,New User Discount,2023-06-29,App,2819.0,357.0,95.0,2540.35009765625,6163.5498046875
